OCCRR_DTM,OCUR_DYWK,EXTING_DTM,RQRMN_TM,ARA_NM,CTPRV_NM,SGNG_NM,EMNDN_NM,OCCCRR_RI,ARA_LTNMB,CUSE_NM,DMG_AREA,DMG_MONEY,TM_X,TM_Y
197502271200,목,197502271210,0010,대전,대전,대덕,연축,,산42,담뱃불실화,0.03,0,992785.658656711,1821040.85892089
199403011530,화,199403011720,0150,대전,대전,대덕,송촌,,산3-1,어린이불장난,1,100,995261.106620681,1819022.79120894
199003101530,토,199003101710,0140,대전,대전,대덕구,비래동,,산1-4,등산객실화추정,1,0,995521.438926402,1819834.23054653
198004211030,월,198004211110,0040,대전,대전,대덕,비래,,산28-1,담뱃불실화,2,0,996556.553127211,1818245.39677105
198003171557,월,198003171640,0043,대전,대전,대덕,비래,,산2,미상,0.3,0,995475.618828613,1819417.68014782
197806131049,화,197806131140,0051,대전,대전,대덕,비래,,산1-1,미상,0.5,0,995948.625992708,1819570.57297761
197804051410,수,197804051430,0020,대전,강원,대덕,비래,,산34-2,모닥불부주의,1,0,996761.869760922,1817522.47299114
197701231300,일,197701231320,0020,대전,대전,대덕,비래,,산8-4,담뱃불실화,0.1,0,996151.977574847,1819089.50606183
197502071330,금,197502071400,0030,대전,대전,대덕,비래,,산1-11,정신이상자실화,0.5,0,995720.823511219,1819451.75277257
199504051120,수,199504051240,0120,대전,대전,대덕,비래,,산2,성묘객실화,0.8,600,995475.618828613,1819417.68014782
198104081300,수,198104081410,0110,대전,대전,대덕,신대,,산27-1,기차기관불티,2,0,992616.670642557,1820662.94257712
198103171520,화,198103171600,0040,대전,대전,대덕,신대,,산29-1,기차기관불티,0.6,0,992527.578778204,1820776.71507458
198103181520,수,198103181600,0040,대전,대전,대덕,신대,,산29-1,기차기관불티,0.5,0,992527.578778204,1820776.71507458
197612181400,토,197612181420,0020,대전,대전,대덕,와,,산31-1,담뱃불실화,0.2,0,993819.793117412,1823097.96948272
198904091525,일,198904091545,0020,대전,대전,대덕,덕암,,산26-1,밭두렁소각,0.2,0,992656.078915455,1827923.44765622
199904171720,토,199904171820,0100,중부,대전,대덕,법,,산1-1,입산자실화추정,0.3,800,994995.677376727,1820206.73259919
200003271900,월,200003280245,0745,대전,대전,대덕,연축,,산1-2,입산자실화,15,36000,994166.61680031,1821825.19202543
202003211206,,,,대전,대전광역시,동구,상소동,,산37,,,,995028.4144,1803863.215
202003121232,,,,대전,대전광역시,중구,정생동,,72,,,,992044.6148,1805411.9877
202002131448,,,,대전,대전광역시,서구,둔산동,,920,,,,989643.2775,1818200.2055
202002131448,,,,대전,대전광역시,서구,둔산동,,920,,,,989643.2775,1818200.2055
202003021617,,,,대전,대전광역시,서구,월평동,,266,,,,988810.1616,1818225.0777
202003021623,,,,대전,대전광역시,서구,월평동,,266,,,,988810.1616,1818225.0777
202004071414,,,,대전,대전광역시,서구,월평동,,266,,,,988810.1616,1818225.0777
202004241104,,,,대전,대전광역시,서구,둔산동,,1517,,,,989833.3237,1817865.9293
202005151409,,,,대전,대전광역시,서구,둔산동,,932,,,,989859.8084,1817889.4946
202008261709,,,,대전,대전광역시,서구,월평동,,266,,,,988810.1616,1818225.0777
202008271848,,,,대전,대전광역시,서구,월평동,,266,,,,988810.1616,1818225.0777
202008271828,,,,대전,대전광역시,서구,월평동,,266,,,,988810.1616,1818225.0777
202008271828,,,,대전,대전광역시,서구,월평동,,266,,,,988810.1616,1818225.0777
202010152215,,,,대전,대전광역시,서구,둔산동,,920,,,,989672.8121,1818205.3463
202010211237,,,,대전,대전광역시,서구,둔산동,,942,,,,989249.4286,1817954.317
202010211237,,,,대전,대전광역시,서구,둔산동,,942,,,,989249.4286,1817954.317
202010211408,,,,대전,대전광역시,서구,둔산동,,920,,,,989643.8508,1818124.3233
202010211408,,,,대전,대전광역시,서구,둔산동,,920,,,,989643.8508,1818124.3233
202010221831,,,,대전,대전광역시,서구,둔산동,,950,,,,989255.1754,1817885.8713
202010221837,,,,대전,대전광역시,서구,둔산동,,943,,,,989282.2628,1817952.3907
202010221838,,,,대전,대전광역시,서구,월평동,,1502,,,,989186.2757,1818032.928
202010221836,,,,대전,대전광역시,서구,둔산동,,943,,,,989282.2628,1817952.3907
202010221837,,,,대전,대전광역시,서구,둔산동,,943,,,,989282.2628,1817952.3907
202010221902,,,,대전,대전광역시,서구,둔산동,,939,,,,989264.1076,1817998.7784
202010221912,,,,대전,대전광역시,서구,둔산동,,939,,,,989264.1076,1817998.7784
202010241112,,,,대전,대전광역시,서구,둔산동,,940,,,,989215.9402,1818007.3791
202010261401,,,,대전,대전광역시,서구,월평동,,1502,,,,989181.4966,1818085.5108
202010261402,,,,대전,대전광역시,서구,둔산동,,920,,,,989664.4949,1818132.2851
202010261403,,,,대전,대전광역시,서구,둔산동,,920,,,,989664.4949,1818132.2851
202010261404,,,,대전,대전광역시,서구,둔산동,,920,,,,989667.2693,1818126.6248
202010281001,,,,대전,대전광역시,서구,둔산동,,952,,,,989346.4191,1817959.0779
202010281114,,,,대전,대전광역시,서구,둔산동,,920,,,,989846.5199,1818201.8396
202010281118,,,,대전,대전광역시,서구,월평동,,1491,,,,986785.1652,1817255.8107
202010281123,,,,대전,대전광역시,서구,둔산동,,920,,,,989846.5199,1818201.8396
202010281002,,,,대전,대전광역시,서구,둔산동,,952,,,,989346.4191,1817959.0779
202010281005,,,,대전,대전광역시,서구,둔산동,,952,,,,989346.4191,1817959.0779
202010281005,,,,대전,대전광역시,서구,둔산동,,952,,,,989346.4191,1817959.0779
202011031556,,,,대전,대전광역시,서구,둔산동,,920,,,,989691.8688,1818216.6638
202011171232,,,,대전,대전광역시,서구,둔산동,,1420,,,,989664.5187,1816899.9875
202011171233,,,,대전,대전광역시,서구,둔산동,,930,,,,989673.4802,1817958.0879
202012021636,,,,대전,대전광역시,서구,둔산동,,920,,,,989621.0629,1818124.2397
202012021716,,,,대전,대전광역시,서구,둔산동,,920,,,,989639.9721,1818181.8963
202012021717,,,,대전,대전광역시,서구,둔산동,,920,,,,989639.9721,1818181.8963
202012021637,,,,대전,대전광역시,서구,둔산동,,920,,,,989621.0629,1818124.2397
202012021716,,,,대전,대전광역시,서구,둔산동,,920,,,,989639.9721,1818181.8963
202012021716,,,,대전,대전광역시,서구,둔산동,,920,,,,989639.9721,1818181.8963
202101131417,,,,대전,대전광역시,서구,둔산동,,920,,,,989568.5026,1818209.8233
202003221025,,,,대전,대전광역시,유성구,송정동,,282-1,,,,978592.6807,1809235.9396
202004021027,,,,대전,대전광역시,유성구,화암동,,58-4,,,,989709.6113,1823106.8813
