OCCRR_DTM,OCUR_DYWK,EXTING_DTM,RQRMN_TM,ARA_NM,CTPRV_NM,SGNG_NM,EMNDN_NM,OCCCRR_RI,ARA_LTNMB,CUSE_NM,DMG_AREA,DMG_MONEY,TM_X,TM_Y
201303061630,수,201303061800,0130,세종,세종,세종시,금남면,금천리,산21-1,,,,982786.74225314,1827532.87106048
201303091235,토,201303091700,0425,세종,세종,세종시,전동면,청람리,산201-3,,,,976507.954769256,1850640.27794338
201304031503,수,201304031630,0127,세종,세종,세종시,전의면,다방리,,,,,971861.440022346,1845114.32993041
201304161520,화,201304161750,0230,세종,세종,세종시,부강면,노호리,산117,농산폐기물소각,0.2,990,991960.980729558,1833237.61167851
199103231550,토,199103231650,0100,충남,충남,연기,금남,축산,산64-2,논밭두렁 소각,1,100,983607.001212769,1825277.16535526
199103241505,일,199103241523,0018,충남,충남,연기,서,고복,산82-1,과수원잡초소각,0.1,25,978258.50240037,1846029.87216432
199203151515,일,199203151535,0020,충북,충북,청원,부용,등곡,산25,논밭두렁소각,0.1,2,990174.345664968,1834853.58765632
199405091725,월,199405091920,0155,충남,충남,연기,남,방축,산13-1,입산자실화,1,250,978928.144073981,1835583.5015795
199503081550,수,199503081630,0040,충남,충남,연기,금남,영치,산1-1,논두렁소각,0.7,70,982351.16577479,1828860.37671072
199504021340,일,199504021520,0140,충남,충남,공주,장기,금암,산26-6,입산자실화추정,2.5,50,975175.776858711,1827509.47380409
199504071430,금,199504071700,0230,충남,충남,연기,전의,달전,산25,입산자실화,2,400,972134.829680757,1847751.11240887
199601251530,목,199601251650,0120,충북,충북,청원,부용,등곡,산44,성묘객실화,3.8,100,990003.114716636,1833917.76475524
199603061450,수,199603061530,0040,충남,충남,연기,동,문주,산7,기타,0.8,240,983551.593302375,1839261.00636899
199604101640,수,199604101740,0100,충북,충북,청원,부용,등곡,산43,어린이불장난,0.3,250,990002.31148121,1834063.22668948
199604121230,금,199604121300,0030,충남,충남,연기,전동,미곡,산21-1,기타,1,10,976167.530065936,1852779.27074031
199604241850,수,199604242235,0345,충남,충남,연기,전동,청람,산39,입산자실화,0.2,2000,976562.005157945,1850766.57358014
199604101335,수,199604101440,0105,충남,충남,연기,금남,감성,산6-1,입산자실화,2.5,750,981309.667336731,1826441.69392262
199704121620,토,199704121715,0055,중부,충남,연기,조치원,봉산,산48,입산자실화추정,0.8,80,979702.912825522,1846485.23063803
199704181530,금,199704181700,0130,충남,충남,연기,서,기룡,산26,농산폐기물소각,0.8,700,976382.868164478,1842618.76886657
199703281325,금,199703281625,0300,충남,충남,연기,서,청라,산49,농산폐기물소각,2,400,973325.652502785,1844019.48601884
199710191410,일,199710191630,0220,충남,충남,연기,전동,심중,산72,입산자실화추정,0.9,500,981681.730704903,1852558.50688591
199705051430,월,199705051625,0155,충남,충남,연기,전동,심중,산22-1,입산자실화추정,4,1212,979814.045860505,1850296.04161546
199803141525,토,199803141700,0135,충북,충북,청원,부용,노호,산26,묘지주변잡초소각,2.7,5200,990487.328895873,1834240.12283994
199803151300,일,199803151340,0040,충남,충남,연기,서,와촌,산120,농산폐기물소각,0.3,100,975892.016727923,1840044.37308856
199710271010,월,199710271140,0130,충남,충남,연기,서,용암,산22-1,쓰레기소각,0.7,150,976425.54069836,1845103.88536739
200204141435,일,200204141640,0205,충남,충남,공주,반포,도남,산19,성묘객실화,8,2192,977047.438516449,1826902.12065209
200109161530,일,200109161645,0115,충북,충북,청원,부용,등곡,산36,성묘객실화추정,0.1,5,990147.705926545,1834652.51756399
200109231455,일,200109231730,0235,중부,충북,청원,부용,금호,산27,입산자실화추정,1,5936,988815.692807894,1834275.03185048
200104171345,화,200104171540,0155,충남,충남,연기,전의,관정,산95-1,산채채취자추정,0.2,540,975539.755976864,1856885.75616535
200204021330,화,200204021430,0100,충남,충남,공주,장기,산학,산4-41,공장화재,0.3,800,975590.80584998,1831098.16461011
200304051530,토,200304051620,0050,충남,충남,공주,장기,도계,산2-5,쓰레기소각,0.3,840,972397.29192148,1833976.22980539
200004061530,목,200004061800,0230,충남,충남,연기,전의,관정,산81-1,입산자실화추정,2.7,6695,975062.222268091,1857172.98398054
200004091100,일,200004091210,0110,충남,충남,연기,남,수산,산134,논밭두렁소각,0.7,1735,975039.754307535,1839356.44883425
199904231550,금,199904231720,0130,충남,충남,연기,전동,청송,산85,입산자실화추정,0.3,375,976823.569271112,1852078.02458767
200003141400,화,200003141525,0125,중부,충남,연기,남,양화,산67-1,담뱃불실화추정,2,4936,982082.229852634,1834385.56998724
199803171500,화,199803171550,0050,중부,충남,공주,장기,금암,산23-1,생활쓰레기소각,1,110,975777.326415506,1829594.92182822
199905021430,일,199905021650,0220,충남,충남,공주,장기,금암,산47,입산자실화추정,0.8,36,973903.306859724,1827426.98553135
199803291430,일,199803291815,0345,충남,충남,연기,전동,보덕,산15-1,담뱃불실화,3,9945,977323.416545631,1849718.85991504
200003251340,토,200003251600,0220,충남,충남,연기,서,기룡,산88-2,농산폐기물소각,1.5,3715,974908.245102506,1842091.33736497
200011091130,목,200011091250,0120,중부,충남,공주,의당,용암,산98,입산자실화추정,0.3,0,973736.964201207,1841400.52473009
200004051220,수,200004051400,0140,충남,충남,연기,전의,신정,산2-9,성묘객실화,2,4953,973987.212998763,1854983.46175493
200004051325,수,200004051450,0125,충남,충남,연기,전의,서정,산4-1,성묘객실화,2.5,6192,972212.579061628,1853963.48811814
200004061410,목,200004061515,0105,충남,충남,연기,서,와촌,산128,입산자실화추정,0.9,164,975593.303811179,1840173.83561721
200702261115,월,200702261145,0030,충북,충북,청원,부용,문곡,산142-1,쓰레기소각,0.02,0,989447.934194023,1837447.39408403
200803121730,수,200803121900,0130,충남,충남,연기,남,연기,산50-66,농산부산물소각,0.1,0,980063.881280366,1836703.99206726
200803211500,금,200803211655,0155,중부,충남,연기,금남,박산,산13-3,농산부산물소각,0.2,140,987351.73189787,1830975.46762993
200704122320,목,200704130300,0340,중부,충남,공주,장기,금암,산35,인근부락실화비화,1,0,974323.948552571,1828274.52438681
200603301527,목,200603301630,0103,충남,충남,연기,금남,달전,산10-1,농산부산물소각,0.1,0,986910.67709798,1829753.54780655
201011091220,화,201011091329,0109,충북,충북,청원,부용,문곡,산168,등산객실화,0.01,438,989142.223142651,1836265.80583532
201205290330,화,201205301800,0230,세종,세종,세종,남면,양화리,산59-1,굿당의 인등 낙하,1,4950,981138.512962857,1834686.31196755
201205300729,수,201205301240,0511,세종,세종,세종,전의면,금사리,산72-7,낙뢰,0.7,0,970103.13196537,1846771.91176028
201206141200,목,201206141600,0400,중부,세종,세종,조치원읍,신안리,산2-1,원인미상,0.1,1000,980047.839106705,1846402.74268307
199702191500,수,199702191640,0140,충남,충남,연기,전의,유천,산676-6,논두렁소각,0.5,150,970944.202856118,1853208.90915015
200905071630,목,200905071650,0020,충남,충남,공주,장기,금암,산31-1,입산자실화추정,0.01,0,974585.13572668,1827151.23927767
202003041355,,,,세종,세종특별자치시,,금남면,달전리,68-3,,,,986871.6667,1828984.3296
202003091302,,,,세종,세종특별자치시,,금남면,발산리,285-4,,,,980585.1603,1828820.5231
202003161415,,,,세종,세종특별자치시,,조치원읍,신안리,254-7,,,,980620.7266,1848336.2118
202004021249,,,,세종,세종특별자치시,,연서면,와촌리,1251-1,,,,974568.1644,1839516.1205
202006071359,,,,세종,세종특별자치시,,금남면,달전리,258,,,,986417.1194,1829229.5905
202011031508,,,,세종,세종특별자치시,,장군면,하봉리,23-1,,,,972866.501,1832892.8686
202102011257,,,,세종,세종특별자치시,,연기면,세종리,산432,,,,979322.8622,1835097.0673
202102021201,,,,세종,세종특별자치시,,조치원읍,서창리,140-13,,,,981050.8309,1845374.8788
202102111249,,,,세종,세종특별자치시,,조치원읍,봉산리,산20-11,,,,979884.2064,1845161.7781
202102110906,,,,세종,세종특별자치시,,금남면,용포리,319-1,,,,980246.4782,1829608.0921
202102141659,,,,세종,세종특별자치시,,금남면,발산리,372-2,,,,979910.7671,1829034.8344
202102141700,,,,세종,세종특별자치시,,금남면,발산리,372-2,,,,979910.7671,1829034.8344
202102141702,,,,세종,세종특별자치시,,금남면,발산리,379-2,,,,980039.5079,1828910.0793
202103141002,,,,세종,세종특별자치시,,금남면,용포리,123-2,,,,980281.6708,1829638.9595
202001031400,,,,세종,세종특별자치시,,금남면,국곡리,150-3,,,,979309.5051,1825487.9194
202001151522,,,,세종,세종특별자치시,,연기면,눌왕리,710,,,,978306.9299,1838594.0385
202002011754,,,,세종,세종특별자치시,,금남면,성덕리,351-1,,,,979000.2281,1829075.1298
202002091303,,,,세종,세종특별자치시,,금남면,부용리,85,,,,987249.3586,1834733.0859
202002091814,,,,세종,세종특별자치시,,전동면,미곡리,401,,,,975286.0027,1852598.3645
202002092109,,,,세종,세종특별자치시,,연서면,와촌리,615-2,,,,978307.0905,1841125.0571
202002111749,,,,세종,세종특별자치시,,연서면,성제리,586-1,,,,978393.3487,1843487.693
202002111931,,,,세종,세종특별자치시,,연서면,국촌리,168,,,,978900.7421,1841486.8291
202003041355,,,,세종,세종특별자치시,,금남면,달전리,68-3,,,,986871.6667,1828984.3296
202003070717,,,,세종,세종특별자치시,,부강면,부강리,1146-1,,,,988602.9101,1836675.2808
202003141245,,,,세종,세종특별자치시,,장군면,하봉리,산4-3,,,,972954.8299,1833366.8549
202003141406,,,,세종,세종특별자치시,,장군면,봉안리,150-1,,,,975707.3972,1832330.9604
202003161010,,,,세종,세종특별자치시,,연기면,세종리,26-118,,,,984709.3237,1834725.2824
202003161415,,,,세종,세종특별자치시,,조치원읍,신안리,254-7,,,,980620.7266,1848336.2118
202003181155,,,,세종,세종특별자치시,,전동면,보덕리,141-5,,,,979427.0565,1848694.2907
202003181920,,,,세종,세종특별자치시,,장군면,송학리,337-2,,,,971614.8442,1838275.9472
202003232027,,,,세종,세종특별자치시,,연동면,송용리,108-1,,,,984336.4388,1840299.0228
202003251744,,,,세종,세종특별자치시,,전의면,양곡리,58,,,,972484.3171,1848615.4889
202003261803,,,,세종,세종특별자치시,,전동면,청송리,산17-2,,,,978323.0964,1852073.7329
202003311012,,,,세종,세종특별자치시,,전의면,양곡리,124-3,,,,971854.6257,1848820.6912
202003311732,,,,세종,세종특별자치시,,장군면,금암리,292-3,,,,975287.5229,1827505.9936
202003311914,,,,세종,세종특별자치시,,부강면,문곡리,산167,,,,989155.8174,1836507.4747
202004011336,,,,세종,세종특별자치시,,전의면,동교리,224-12,,,,973645.9158,1853995.3817
