OCCRR_DTM	OCUR_DYWK	EXTING_DTM	RQRMN_TM	ARA_NM	CTPRV_NM	SGNG_NM	EMNDN_NM	OCCCRR_RI	ARA_LTNMB	CUSE_NM	DMG_AREA	DMG_MONEY	TM_X	TM_Y
1.99103E+11	일	1.99103E+11	100	부산	부산	서	동대신		산1-1	입산자실화	0.07	10	1138806.746	1682953.678
1.99104E+11	수	1.99104E+11	50	부산	부산	서	남부민		산16-1	입산자실화	0.05	25	1138540.204	1677952.474
1.99104E+11	일	1.99104E+11	205	부산	부산	서	동대신3		산1-1	입산자실화	0.5	54	1138806.746	1682953.678
1.99401E+11	토	1.99401E+11	35	부산	부산	서	남부민		산16-1	입산자실화	0.16	12	1138540.204	1677952.474
1.99512E+11	토	1.99512E+11	30	부산	부산	서	서대신3		산37	입산자실화추정	0.5	5	1136927.979	1681223.999
1.99604E+11	금	1.99604E+11	115	부산	부산	서	서대신3		산36	입산자실화	7	2200	1137161.857	1681378.447
1.99604E+11	수	1.99604E+11	125	부산	부산	서	서대신3		산35-9	기타	0.5	3	1137320.701	1681261.298
2.00104E+11	금	2.00104E+11	100	부산	부산	서	초장		산14-2	입산자실화추정	0.12	1500	1138077.925	1678715.397
2.00002E+11	금	2.00002E+11	128	부산	부산	서	서대신2		산5-1	입산자실화추정	0.16	100	1137301.958	1680451.742
2.00812E+11	목	2.00812E+11	105	부산	부산	서	암남		산103	쓰레기소각추정	0.1	150	1137801.796	1675866.124
2.01311E+11	일	2.01311E+11	351	부산	부산	동구	범일동		산65-60	담뱃불실화 추정			1140627.125	1684396.515
1.99602E+11	수	1.99602E+11	40	부산	부산	동	수정		산17-1	입산자실화	0.05	10	1140166.382	1683522.565
1.99602E+11	목	1.99602E+11	225	부산	부산	동	초량		산29	논밭두렁소각	3.5	220	1139203.415	1682371.068
2.00105E+11	목	2.00105E+11	40	부산	부산	동	범일		산65-121	입산자실화추정	0.09	141	1140558.299	1684074.635
2.01308E+11	토	2.01308E+11	203	부산	부산	영도구	봉래5가		산8				1141503.574	1678675.54
1.99503E+11	일	1.99503E+11	145	부산	부산	영도	동삼		산149-5	입산자실화추정	1	150	1141849.881	1676859.569
1.99602E+11	일	1.99602E+11	1555	부산	부산	영도	동삼		산1-1	입산자실화	1.1	360	1145290.198	1677202.363
1.99702E+11	수	1.99702E+11	210	부산	부산	영도	동삼		산149-5	입산자실화추정	0.26	8	1141849.881	1676859.569
1.99706E+11	목	1.99706E+11	345	부산	부산	영도	동삼		산1-1	낚시꾼실화	0.01	0	1145290.198	1677202.363
1.99802E+11	화	1.99802E+11	30	부산	부산	영도	청학		산2-11	입산자실화	0.06	60	1142993.625	1678629.393
2.00312E+11	목	2.00312E+11	136	부산	부산	영도	신선2		산1-1	입산자실화	0.33	300	1141411.805	1678036.194
1.99904E+11	월	1.99904E+11	40	부산	부산	영도	동삼		산29-1	낚시꾼실화추정	0.03	1	1144788.264	1674621.883
1.99911E+11	금	1.99911E+11	228	부산	부산	영도	동삼		산33-1	입산자실화추정	0.23	740	1143009.287	1675433.105
2.00102E+11	목	2.00102E+11	105	부산	부산	영도	동삼		산132-1	담뱃불실화추정	0.16	430	1143521.935	1677279.534
1.99401E+11	토	1.99401E+11	30	부산	부산	부산진	당감		산38-5	입산자실화추정	0.23	45	1139387.112	1686633.925
1.99304E+11	토	1.99304E+11	420	부산	부산	부산진	전포		산7	입산자실화	15.1	1700	1143587.113	1686506.67
1.99304E+11	월	1.99304E+11	123	부산	부산	부산진	범천		산44-13	미상	3	450	1140657.143	1684645.287
1.99503E+11	일	1.99503E+11	52	부산	부산	부산진	당감		산34	입산자실화추정	0.13	20	1138160.562	1687390.889
2.00103E+11	목	2.00103E+11	40	부산	부산	부산진	초읍		산128	담뱃불실화추정	0.02	120	1140407.314	1688133.35
2.00203E+11	수	2.00203E+11	103	부산	부산	부산진	부암		산61-1	입산자실화추정	0.07	178	1140393.02	1687492.779
2.00104E+11	일	2.00104E+11	123	부산	부산	부산진	개금		산63-1	입산자실화추정	0.02	43	1138225.345	1683691.882
2.00112E+11	토	2.00112E+11	40	부산	부산	부산진	초읍		산131	담뱃불실화추정	0.16	500	1140486.652	1687667.199
2.00112E+11	월	2.00112E+11	212	부산	부산	부산진	당감		산34	입산자실화추정	0.18	540	1138160.562	1687390.889
2.00012E+11	수	2.00012E+11	209	부산	부산	부산진	전포		산5	입산자실화추정	5	12000	1143694.67	1686333.068
1.99811E+11	화	1.99811E+11	130	부산	부산	부산진	범천		산41-1	입산자실화추정	0.15	150	1140716.545	1684798.929
2.00101E+11	월	2.00101E+11	215	부산	부산	부산진	당감		산38-34	입산자실화추정	0.6	1440	1138472.825	1686778.019
2.00103E+11	토	2.00103E+11	116	부산	부산	부산진	초읍		산129	담뱃불실화추정	0.06	160	1140044.949	1688102.662
2.01303E+11	토	2.01303E+11	11	부산	부산	동래	명장		산103-3	어린이불장난			1145035.519	1692123.5
1.99312E+11	일	1.99312E+11	125	부산	부산	동래	온천		산109-1	입산자실화	0.2	20	1142642.342	1692401.372
1.99304E+11	토	1.99304E+11	35	부산	부산	동래	사직		산105	미상	0.1	35	1141349.331	1690408.489
1.99701E+11	토	1.99701E+11	100	부산	부산	동래	온천		산96-1	입산자실화추정	0.17	150	1142313.288	1692351.156
2.00106E+11	수	2.00106E+11	104	부산	부산	동래	명장		산99-2	입산자실화추정	0.07	270	1145445.632	1691895.442
2.00104E+11	토	2.00104E+11	37	부산	부산	동래	온천		산202-2	담뱃불실화추정	0.03	88	1142141.395	1691229.31
1.99101E+11	화	1.99101E+11	240	부산	부산	남	대연		산1-1	정신이상자실화	3	250	1145123.037	1685775.198
1.99101E+11	수	1.99101E+11	320	부산	부산	남	대연		산53-1	입산자실화	0.5	100	1144286.072	1685710.909
1.99103E+11	토	1.99103E+11	400	부산	부산	남	문현		산22-2	방화추정	3	400	1143298.856	1684866.65
1.99202E+11	화	1.99202E+11	145	부산	부산	남	용호		산86-1	입산자실화	0.3	120	1146383.683	1680464.026
1.99302E+11	목	1.99302E+11	150	부산	부산	남	대연		산54	미상	1	50	1144089.885	1685487.975
1.99303E+11	화	1.99303E+11	210	부산	부산	남	대연		산1-1	입산자실화	2.3	260	1145123.037	1685775.198
1.99412E+11	월	1.99412E+11	520	부산	부산	남	대연		산61-1	입산자실화	2.7	800	1144394.492	1684273.078
1.99503E+11	수	1.99503E+11	130	부산	부산	남	문현		산19-1	입산자실화추정	0.8	225	1143696.582	1684964.229
1.99503E+11	일	1.99503E+11	40	부산	부산	남	문현		산1	입산자실화추정	0.05	24	1144245.971	1684796.352
1.99602E+11	토	1.99602E+11	226	부산	부산	남	용호		산24	논밭두렁소각	3	385	1147544.22	1682112.572
1.99602E+11	일	1.99602E+11	50	부산	부산	남	대연		산7	기타	4.8	6580	1145835.462	1684802.784
1.99602E+11	일	1.99602E+11	410	부산	부산	남	대연		산53-19	입산자실화	3	300	1144636.276	1685741.486
1.99603E+11	일	1.99603E+11	105	부산	부산	남	용호		산247-2	논밭두렁소각	2	200	1146141.369	1679667.019
1.99602E+11	금	1.99602E+11	110	부산	부산	남	용호		산85-5	기타	0.4	1200	1146553.558	1680545.472
1.99602E+11	토	1.99602E+11	110	부산	부산	남	용호		산3	입산자실화	1	100	1147559.398	1682830.599
1.99611E+11	일	1.99611E+11	115	부산	부산	남	용당		산170	입산자실화	4.8	133	1145944.439	1679852.365
2.00212E+11	토	2.00212E+11	25	부산	부산	남	우암		산7-1	쓰레기소각	0.03	30	1143359.555	1682719.744
2.00203E+11	화	2.00203E+11	20	부산	부산	남	용호		산85-4	입산자실화추정	0.05	30	1146455.16	1680535.533
2.00201E+11	월	2.00201E+11	119	부산	부산	남	용호		산207	입산자실화추정	1	3000	1147312.164	1679625.334
1.99905E+11	목	1.99905E+11	107	부산	부산	남	대연		산81	입산자실화추정	0.8	2150	1144547.817	1684808.922
2.0001E+11	월	2.0001E+11	135	부산	부산	남	문현		산19-1	입산자실화추정	0.8	2240	1143696.582	1684964.229
1.99811E+11	금	1.99811E+11	45	부산	부산	남	대연		산53-20	입산자실화추정	0.2	20	1145604.584	1685185.918
1.99812E+11	화	1.99812E+11	100	부산	부산	남	용호		산4-1	입산자실화추정	0.1	30	1147677.097	1682811.293
1.99812E+11	일	1.99812E+11	110	부산	부산	남	용호		산114	방화추정	0.2	50	1147625.515	1681214.887
1.99902E+11	금	1.99902E+11	140	부산	부산	남	대연		산53-19	고압전선변압기폭발	1	2691	1144636.276	1685741.486
