OCCRR_DTM,OCUR_DYWK,EXTING_DTM,RQRMN_TM,ARA_NM,CTPRV_NM,SGNG_NM,EMNDN_NM,OCCCRR_RI,ARA_LTNMB,CUSE_NM,DMG_AREA,DMG_MONEY,TM_X,TM_Y
201303271749,수,201303271845,0056,서울,서울,강북구,수유동,,산127-1,노숙자실화 추정,,,955671.228689464,1959633.57625681
201310271100,일,201310271150,0050,서울,서울,도봉구,도봉동,,산29-89,미상,,,957407.844547281,1964749.18858065
201303101450,일,201303101519,0029,서울,서울,서초구,내곡동,,산12-415,밭두렁소각,,,961893.681659769,1939154.26040244
201304161957,화,201304162150,0153,서울,서울,송파구,마천동,,54-20,방화 추정,,,968855.600733959,1944884.95556089
201011092158,화,201011092220,0022,서울,서울,종로,평창,,산6-386,입산자실화,0.01,940,953283.207764959,1957577.42380626
200103221502,목,200103221520,0018,서울,서울,종로,명륜,,산2-8,담뱃불실화추정,0.07,0,955261.154599284,1954640.17841784
200803151800,토,200803151805,0005,서울,서울,종로,삼청,,산2-1,입산자실화,0.01,0,954275.844744234,1954876.71236079
200003041415,토,200003041437,0022,북부,서울,종로,부암,,산11,어린이불장난,0.01,0,952908.876268823,1955865.05876255
200104281235,토,200104281244,0009,서울,서울,종로,부암,,산26,어린이불장난추정,0.01,0,953007.504748905,1955702.07888431
199404102130,일,199404102230,0100,서울,서울,종로,구기,,산3-23,입산자실화추정,0.04,0,951717.718478498,1956506.8123096
199602251430,일,199602251540,0110,서울,서울,종로,구기,,산3-1,입산자실화,0.5,60,952539.173072473,1958481.59644797
200002241350,목,200002241420,0030,북부,서울,종로,구기,,산3-1,입산자실화추정,0.04,0,952539.173072473,1958481.59644797
200003240957,금,200003241427,0430,북부,서울,종로,구기,,산3-20,입산자실화추정,0.09,0,952384.698724522,1956857.98425762
200611252345,토,200611260125,0140,북부,서울,종로,구기,,산3-1,입산자실화,0.07,0,952539.173072473,1958481.59644797
200904171305,금,200904171320,0015,서울,서울,종로,구기,,산3-20,생활쓰레기소각,0.02,0,952384.698724522,1956857.98425762
200203091653,토,200203091717,0024,서울,서울,종로,평창,,440-15,입산자실화추정,0.02,0,953928.694278912,1957491.20231119
198905041500,목,198905041620,0120,서울,서울,종로,평창,,산6,등산객실화추정,0.2,0,953605.303369061,1958272.74652989
199903170133,수,199903170143,0010,북부,서울,용산,이태원,,산1-5,담뱃불실화추정,0.05,50,955204.777655332,1949660.10579742
200603232040,목,200603232055,0015,서울,서울,용산,이태원,,산1-174,입산자실화,0.02,0,954926.889413892,1949460.36425604
200501290725,토,200501290750,0025,북부,서울,용산,용산2가,,산1-3,입산자실화추정,0.01,0,954860.02673261,1950114.70979001
200603122030,일,200603122055,0025,북부,서울,용산,후암,,산1-1,입산자실화,0.01,0,954577.695184721,1950043.21170509
198203281620,일,198203281653,0033,서울,서울,용산,용산2가,,산1-1,입산자실화,0.2,0,955075.378251742,1950233.73303707
201206171705,일,201206171940,0235,,서울,광진,중곡동,,3-3,원인미상,0.3,0,965760.985123681,1950901.65598362
201204091457,월,201204091535,0038,서울,서울,광진,구의동,,산3-16,등산객실화,0.1,3990,965757.653524977,1950906.57187986
201204091938,월,201204092036,0058,서울,서울,광진,중곡동,,산143-126,등산객실화,0.15,3109,964329.261793705,1951003.14805112
201206261249,화,201206261350,0101,서울,서울,광진,중곡동,,143-134,원인미상,0.03,0,964411.519079341,1952383.36185371
200104262148,목,200104262211,0023,서울,서울,광진,구의,,산3,담뱃불실화추정,0.03,0,964659.179816718,1950882.2313261
200104270257,금,200104270325,0028,서울,서울,광진,구의,,산3,어린이불장난추정,0.03,0,964659.179816718,1950882.2313261
199701201805,월,199701201933,0128,서울,서울,광진,중곡,,산1,입산자실화추정,0.1,0,964672.728370566,1952101.05233899
200003261550,일,200003261615,0025,서울,서울,광진,중곡,,산1,담뱃불실화,0.03,0,964672.728370566,1952101.05233899
200106062156,수,200106062220,0024,서울,서울,광진,중곡,,산3-68,담뱃불실화추정,0.02,0,964040.786564617,1951985.43184531
200303301909,일,200303301950,0041,서울,서울,광진,중곡,,산1,담배불실화,0.03,243,964672.728370566,1952101.05233899
200405242330,월,200405250100,0130,서울,서울,광진,중곡,,,무속행위실화,0.04,0,964057.753733907,1951881.80797162
199403011628,화,199403011745,0117,서울,서울,광진,중곡,,산4-1,어린이불장난,0.06,100,963887.96238001,1952268.39835793
198904091503,일,198904091652,0149,서울,서울,광진,중곡,,산3-60,어린이불장난추정,0.13,0,964331.33412529,1951551.47947681
