OCCRR_DTM	OCUR_DYWK	EXTING_DTM	RQRMN_TM	ARA_NM	CTPRV_NM	SGNG_NM	EMNDN_NM	OCCCRR_RI	ARA_LTNMB	CUSE_NM	DMG_AREA	DMG_MONEY	TM_X	TM_Y
1.99112E+11	목	1.99112E+11	15	울산	울산	울주	온양	삼광	산216	논밭두렁소각	0.03	0	1157117.477	1718004.273
1.99201E+11	토	1.99201E+11	450	울산	울산	울주	서생	용	산7-3	입산자실화	31.6	5390	1165601.848	1709911.172
1.99202E+11	수	1.99202E+11	155	울산	울산	울주	서생	화정	산23	무속행위	3	370	1166334.962	1711779.238
1.99208E+11	화	1.99208E+11	430	울산	울산	울주	서생	화산	산1-5	열차담배불실화추정	5	230	1161051.314	1712183.524
1.99303E+11	화	1.99303E+11	130	울산	울산	울주	청량	율	산14	입산자실화	0.8	100	1157653.114	1727826.592
1.99204E+11	목	1.99204E+11	225	울산	울산	울주	상북	산전	산48	농산부산물소각	5	700	1144543.424	1735530.928
1.99401E+11	목	1.99401E+11	45	울산	울산	울주	온산	우봉	산254	입산자실화추정	0.5	25	1168120.692	1713434.272
1.99401E+11	금	1.99401E+11	100	울산	울산	울주	두서	복안	산69	입산자실화	0.5	20	1150350.312	1746941.717
1.99304E+11	월	1.99304E+11	300	울산	울산	울주	서생	용	산13	입산자실화추정	3.5	175	1165594.25	1709386.496
1.99404E+11	화	1.99404E+11	50	울산	울산	울주	웅촌	대대	산1	성묘객실화	0.3	50	1155686.448	1718215.05
1.99403E+11	일	1.99403E+11	333	울산	울산	울주	두서	미호	산19-1	성묘객실화	3	300	1151035.108	1745053.101
1.99404E+11	토	1.99404E+11	245	울산	울산	울주	범서	서사	산108	입산자실화	8.8	2432	1159414.862	1735929.4
1.99412E+11	월	1.99412E+11	440	울산	울산	울주	삼남	가천	산249-1	군사훈련	3.5	0	1142697.93	1726491.979
1.99409E+11	일	1.99409E+11	130	울산	울산	울주	상북	궁근정	산1-1	성묘객실화	0.1	15	1143851.091	1739098.161
1.99503E+11	화	1.99503E+11	115	울산	울산	울주	상북	등억	산1	입산자실화추정	0.9	135	1145004.004	1730344.619
1.99503E+11	월	1.99503E+11	145	울산	울산	울주	온양	삼광	산85	입산자실화추정	0.8	400	1158605.265	1717903.272
1.99502E+11	화	1.99502E+11	115	울산	울산	울주	언양	반연	산1	입산자실화추정	0.5	50	1153998.299	1734606.504
1.99502E+11	토	1.99502E+11	100	울산	울산	울주	두서	활천	산15-4	입산자실화추정	1	70	1153292.749	1747554.332
1.99504E+11	토	1.99504E+11	800	울산	울산	울주	청량	중	산60-4	농산부산물소각	8	250	1160194.768	1721403.995
1.99504E+11	토	1.99504E+11	1130	울산	울산	울주	범서	망성	산79	과수원부산물소각	9	350	1155207.946	1734976.851
1.99505E+11	토	1.99505E+11	145	울산	울산	울주	상북	지내	산20	쓰레기소각	0.3	100	1145665.963	1735183.319
1.99511E+11	목	1.99511E+11	130	울산	울산	울주	상북	이천	산143-2	입산자실화추정	0.5	0	1135430.1	1729739.213
1.99512E+11	금	1.99512E+11	115	울산	울산	울주	온양	운화	산150	농산부산물소각	1	50	1158646.484	1712819.975
1.99512E+11	금	1.99512E+11	105	울산	울산	울주	언양	반곡	산1	논두렁소각	1	200	1150120.145	1736002.146
1.99512E+11	금	1.99512E+11	235	울산	울산	울주	상북	향산	산83	차량에의한발화추정	0.5	100	1145767.254	1731983.456
1.99504E+11	일	1.99504E+11	45	울산	울산	울주	언양	대곡	산133	담배불실화추정	0.1	50	1153373.143	1734666.423
1.99604E+11	목	1.99604E+11	2457	울산	울산	울주	온양	대안	산78	기타	0.26	10	1161492.537	1714295.907
1.9971E+11	일	1.9971E+11	200	울산	울산	울주	서생	나사	산3	입산자실화추정	2.5	15800	1167861.997	1708566.327
1.99711E+11	일	1.99711E+11	215	울산	울산	울주	상북	궁근정	산41	입산자실화추정	3	12653	1141584.27	1737609.077
2.00202E+11	화	2.00202E+11	10	울산	울산	울주	범서	서사	산223	성묘객실화	0.03	0	1158320.035	1734897.315
2.00304E+11	수	2.00304E+11	40	울산	울산	울주	언양	반곡	산27	입산자실화추정	0.03	82	1150296.394	1734898.657
2.00104E+11	수	2.00104E+11	33	울산	울산	울주	청량	율	산107-3	입산자실화추정	0.03	1200	1156132.716	1726341.39
2.00202E+11	금	2.00202E+11	103	울산	울산	울주	온산	강양	산38-4	입산자실화추정	0.8	2192	1168220.021	1712404.805
2.00204E+11	일	2.00204E+11	30	울산	울산	울주	상북	명촌	산68-1	입산자실화추정	0.07	192	1143508.06	1730664.809
2.00202E+11	월	2.00202E+11	120	남부	울산	울주	상북	이천	산143-1	입산자실화추정	0.75	1205	1136766.2	1732085.853
2.00202E+11	수	2.00202E+11	55	울산	울산	울주	서생	화정	산122-2	입산자실화추정	0.3	809	1164971.48	1712827.67
2.00202E+11	수	2.00202E+11	32	울산	울산	울주	온양	발	산53	쓰레기소각	0.04	94	1162696.993	1713154.911
2.00202E+11	수	2.00202E+11	30	울산	울산	울주	웅촌		산63-2	입산자실화추정	0.23	630	1157383.965	1722402.718
2.00312E+11	수	2.00312E+11	15	울산	울산	울주	서생	화정	산138-2	입산자실화	0.01	27	1164415.018	1712814.176
2.00202E+11	수	2.00202E+11	45	울산	울산	울주	범서	굴화	산116-1	입산자실화추정	0.04	260	1157811.402	1729623.233
2.00105E+11	월	2.00105E+11	40	울산	울산	울주	삼남	상천	산53	논두렁소각	0.03	74	1146444.26	1726653.867
2.00206E+11	토	2.00206E+11	115	울산	울산	울주	서생	화산	산105-3	입산자실화추정	0.2	548	1162090.132	1709454.83
2.00206E+11	일	2.00206E+11	340	울산	울산	울주	범서	서사	산53	입산자실화추정	0.5	0	1162354.089	1733632.529
2.00206E+11	일	2.00206E+11	355	울산	울산	울주	언양	다개	산108	입산자실화추정	0.5	822	1146218.671	1736924.637
2.00206E+11	일	2.00206E+11	1210	울산	울산	울주	범서	서사	산101	입산자실화추정	0.7	1919	1159947.206	1735519.81
2.00206E+11	월	2.00206E+11	158	울산	울산	울주	두동	월평	산271-2	입산자실화추정	0.3	822	1154548.16	1744444.804
2.00104E+11	일	2.00104E+11	35	울산	울산	울주	두동	삼정	산7-1	담뱃불실화추정	0.1	246	1152058.991	1740911.045
2.00104E+11	월	2.00104E+11	30	울산	울산	울주	범서		산124	입산자실화추정	0.06	372	1158709.156	1736077.513
2.00105E+11	토	2.00105E+11	135	남부	울산	울주	상북	이천	산2	입산자실화추정	0.6	939	1139151.13	1728344.876
2.00212E+11	일	2.00212E+11	130	울산	울산	울주	삼동	출강	산171-6	입산자실화추정	1	2740	1151426.865	1723418.499
2.00212E+11	목	2.00212E+11	55	울산	울산	울주	서생	화정	산46	쓰레기소각	0.5	1370	1166164.666	1711746.951
2.00301E+11	수	2.00301E+11	45	울산	울산	울주	삼동	둔기	산214	입산자실화추정	0.3	822	1153525.926	1727375.06
2.00203E+11	월	2.00203E+11	47	울산	울산	울주	삼동	작동	산109	쓰레기소각	0.3	2226	1152579.066	1725006.707
2.00303E+11	수	2.00303E+11	45	울산	울산	울주	웅촌	대복	산91-1	입산자실화추정	0.3	822	1154541.077	1723135.876
2.00303E+11	수	2.00303E+11	102	울산	울산	울주	웅촌	대복	산40	논밭두렁소각	0.3	822	1154503.829	1724206.062
2.00104E+11	토	2.00104E+11	45	울산	울산	울주	청량	개곡	산88	논두렁소각	0.3	739	1161721.725	1725440.536
2.00112E+11	토	2.00112E+11	55	남부	울산	울주	온양	운화	산159-1	입산자실화추정	0.2	0	1156389.751	1712043.012
2.00201E+11	목	2.00201E+11	33	울산	울산	울주	청량	율	산300	담배불실화추정	0.1	0	1155496.427	1726120.25
2.00104E+11	목	2.00104E+11	105	울산	울산	울주	청량	율	산3-1	입산자실화추정	3.5	8496	1158346.782	1727774.012
2.00104E+11	목	2.00104E+11	138	울산	울산	울주	두서	전읍	산90	입산자실화추정	3	7392	1150123.786	1742008.231
2.00202E+11	금	2.00202E+11	152	울산	울산	울주	청량	용암	산90-1	담배불실화추정	4.5	12138	1165688.43	1721080.651
2.00202E+11	금	2.00202E+11	24	울산	울산	울주	청량	율	산22	농산부산물소각	0.1	0	1158176.09	1727061.303
2.00304E+11	일	2.00304E+11	35	울산	울산	울주	삼동	둔기	산231	담배불실화	0.2	548	1153085.714	1728457.988
1.99904E+11	수	1.99904E+11	147	울산	울산	울주	온양	삼광	산94	입산자실화추정	2.5	8280	1158673.834	1717444.35
2.00103E+11	토	2.00103E+11	30	울산	울산	울주	언양	반송	산32-21	논두렁소각	0.2	493	1151191.14	1729378.25
2.00103E+11	토	2.00103E+11	38	울산	울산	울주	범서	두산	산354-1	밭두렁소각	0.5	1232	1161646.041	1738359.947
2.00003E+11	화	2.00003E+11	535	울산	울산	울주	청량	문죽	산108	쓰레기소각추정	22.2	54612	1159575.769	1725743.513
1.99803E+11	수	1.99803E+11	150	남부	울산	울주	상북	이천	산143-2	입산자실화추정	2	0	1135430.1	1729739.213
1.99905E+11	금	1.99905E+11	20	울산	울산	울주	청량	덕하	산130	입산자실화추정	0.07	250	1162019.337	1722021.096
1.99905E+11	목	1.99905E+11	35	울산	울산	울주	청량	동천	산47	입산자실화추정	0.01	23	1162050.339	1720817.293
1.99911E+11	목	1.99911E+11	56	울산	울산	울주	두동	천전	산180-1	입산자실화추정	1	2740	1150979.322	1736012.904
1.99912E+11	일	1.99912E+11	40	울산	울산	울주	청량	중	산272-1	입산자실화추정	0.2	685	1159990.555	1720455.763
1.99912E+11	목	1.99912E+11	30	남부	울산	울주	삼동	조일	산106	입산자실화추정	0.02	0	1146013.784	1723337.913
1.99912E+11	일	1.99912E+11	140	울산	울산	울주	두서	차	산168	입산자실화추정	2	0	1144720.443	1739328.857
1.99912E+11	화	1.99912E+11	120	울산	울산	울주	청량	중	산184	입산자실화추정	0.3	822	1159184.315	1719768.495
2.00003E+11	일	2.00003E+11	440	울산	울산	울주	언양	반연	산144-1	입산자실화추정	23	56580	1152309.528	1732396.537
1.99812E+11	수	1.99812E+11	1455	울산	울산	울주	언양	다개	산62	입산자실화추정	4	14400	1147344.948	1737252.246
1.99912E+11	토	1.99912E+11	46	울산	울산	울주	삼동	둔기	산263-2	입산자실화추정	0.06	164	1152776.603	1728351.755
2.00012E+11	수	2.00012E+11	38	울산	울산	울주	온양	내광	산60-3	밭두렁소각	0.03	0	1156878.985	1717137.237
2.00002E+11	수	2.00002E+11	255	울산	울산	울주	상북	궁근정	산145	입산자실화추정	3	7392	1143189.226	1736936.283
2.00103E+11	수	2.00103E+11	121	울산	울산	울주	서생	화정	산35	트랙터화재	0.4	1725	1165278.86	1711763.482
2.00103E+11	수	2.00103E+11	55	울산	울산	울주	온산	원산	산102-2	입산자실화추정	0.9	2218	1166554.056	1714395.695
2.00103E+11	목	2.00103E+11	30	울산	울산	울주	온산	강양	산18	입산자실화추정	0.1	0	1168277.441	1712916.302
2.00002E+11	화	2.00002E+11	530	남부	울산	울주	상북	이천	산2	입산자실화추정	3	0	1139151.13	1728344.876
2.00002E+11	수	2.00002E+11	400	울산	울산	울주	상북	천전	산34	입산자실화추정	1.5	4928	1144077.588	1730622.436
2.00103E+11	일	2.00103E+11	41	울산	울산	울주	언양	반곡	산72-8	논두렁소각	0.1	246	1148409.716	1735771.401
2.00505E+11	일	2.00505E+11	100	울산	울산	중	다운		산130	입산자실화추정	0.1	520	1161122.624	1730665.839
2.00603E+11	화	2.00603E+11	15	울산	울산	중	성안		산139	입산자실화	0.1	303	1164751.794	1731995.447
2.00402E+11	수	2.00402E+11	21	울산	울산	중	태화		산70	입산자실화추정	0.01	23	1162140.036	1730995.888
2.00603E+11	수	2.00603E+11	50	울산	울산	중	다운		산118	입산자실화	0.5	1518	1160770.788	1731547.593
2.00402E+11	목	2.00402E+11	104	울산	울산	중	다운		산122-1	어린이불장난	1.5	664	1160775.852	1731307.499
2.00402E+11	목	2.00402E+11	20	울산	울산	중	유곡		산11	입산자실화추정	0.02	28	1162482.122	1731957.301
2.00504E+11	화	2.00504E+11	35	울산	울산	중	다운		산175	어린이불장난	0.3	867	1159750.127	1731724.374
2.00402E+11	금	2.00402E+11	100	울산	울산	중	다운		산154	방화	0.01	14	1159765.36	1731189.756
2.00412E+11	목	2.00412E+11	150	울산	울산	중	다운		산117-1	방화추정	1	2845	1161001.77	1731398.681
2.00501E+11	목	2.00501E+11	42	울산	울산	중	다운		산31	농산부산물소각	0.6	1731	1160204.994	1732990.536
1.99304E+11	일	1.99304E+11	40	울산	울산	중	성안		산198	담배불실화추정	0.3	50	1163748.075	1732770.231
2.00905E+11	토	2.00905E+11	114	울산	울산	중	다운		산130	입산자실화추정	0.2	666	1161122.624	1730665.839
2.00103E+11	목	2.00103E+11	128	울산	울산	중	우정		산5	입산자실화추정	2.75	7004	1164034.909	1732097.389
2.00403E+11	월	2.00403E+11	15	울산	울산	남	옥		산242	입산자실화추정	0.06	120	1162489.981	1727284.199
2.00511E+11	토	2.00511E+11	40	울산	울산	남	신정		산163	입산자실화추정	0.05	130	1162859.2	1726945.609
2.00512E+11	화	2.00512E+11	30	울산	울산	남	옥		산152	입산자실화추정	0.16	498	1161930.534	1726653.812
2.00512E+11	화	2.00512E+11	110	울산	울산	남	옥		산91	입산자실화추정	1	3000	1161777.371	1728820.202
2.00404E+11	금	2.00404E+11	235	울산	울산	남	상개		산39	입산자실화추정	10	28440	1165261.238	1724434.341
2.00202E+11	목	2.00202E+11	117	울산	울산	남	성암		산87-1	컨테이너화재	5	37105	1167736.545	1723073.835
2.00812E+11	화	2.00812E+11	50	울산	울산	동	미포		산130-7	방화추정	0.1	705	1175494.285	1728109.625
2.00901E+11	금	2.00901E+11	140	울산	울산	동	미포		산118-2	방화추정	1	3250	1175830.614	1728379.442
2.00802E+11	토	2.00802E+11	100	울산	울산	동	동부		산191-1	방화추정	0.4	3080	1175361.264	1729275.349
2.00901E+11	토	2.00901E+11	1130	울산	울산	동	동부		산191-2	방화추정	20	58400	1175400.078	1729128.29
2.00901E+11	화	2.00901E+11	43	울산	울산	동	동부		산196	방화추정	0.04	118	1175046.913	1728822.901
2.00901E+11	수	2.00901E+11	32	울산	울산	동	미포		산130-7	산연접지소각행위추정	0.01	58	1175494.285	1728109.625
2.00904E+11	일	2.00904E+11	35	울산	울산	동	미포		산2	담뱃불실화추정	0.01	33	1176720.849	1729193.726
2.00904E+11	일	2.00904E+11	247	울산	울산	동	주전		산192-2	미상	0.5	1650	1176557.286	1729422.031
2.00903E+11	토	2.00903E+11	100	울산	울산	동	미포		산127-1	미상	0.1	800	1175531.007	1728281.344
2.00904E+11	금	2.00904E+11	204	울산	울산	동	미포		산130-7	미상	3	8750	1175494.285	1728109.625
2.00904E+11	일	2.00904E+11	204	울산	울산	동	서부		산32	입산자실화추정	1.5	4500	1173779.314	1729249.463
2.00802E+11	일	2.00802E+11	27	울산	울산	동	서부		산171-3	담뱃불실화추정	0.15	472	1174355.078	1726975.449
2.00802E+11	토	2.00802E+11	50	울산	울산	동	일산		산47-1	낚시꾼실화추정	0.15	1750	1175750.252	1722982.299
2.00904E+11	월	2.00904E+11	59	울산	울산	동	미포		산122	방화추정	0.01	33	1175667.583	1728482.404
2.00812E+11	토	2.00812E+11	40	울산	울산	동	미포		산118-2	입산자실화	0.02	141	1175830.614	1728379.442
2.00512E+11	화	2.00512E+11	617	울산	울산	동	동부		산189	입산자실화추정	7	20193	1175763.994	1729176.324
2.00512E+11	수	2.00512E+11	322	울산	울산	동	동부		산185-1	입산자실화추정	4	11539	1175953.389	1729740.623
2.00601E+11	목	2.00601E+11	245	울산	울산	동	서부		산114	입산자실화	1.5	4327	1173639.432	1727740.733
2.00402E+11	토	2.00402E+11	250	울산	울산	동	동부		산195-1	입산자실화추정	1	7860	1175244.321	1728919.227
2.00601E+11	토	2.00601E+11	618	울산	울산	동	동부		산128	방화추정	4	11539	1174081.031	1729926.527
2.00601E+11	월	2.00601E+11	10	울산	울산	동	동부		산130	방화추정	0.01	17	1174161.547	1730080.085
2.00601E+11	목	2.00601E+11	157	울산	울산	동	미포		산10	방화추정	0.5	1442	1176500.237	1728860.806
2.00501E+11	금	2.00501E+11	105	울산	울산	동	미포		산127-1	입산자실화추정	0.8	608	1175531.007	1728281.344
2.01205E+11	일	2.01205E+11	155	울산	울산	동	주전동		산200-4	입산자실화	0.05	6688	1176631.565	1729373.023
2.00906E+11	토	2.00906E+11	520	울산	울산	동	서부		산47-3	방화추정	0.4	1320	1173618.081	1729076.548
2.00909E+11	목	2.00909E+11	105	울산	울산	동	미포		산122	조사중	0.01	33	1175667.583	1728482.404
1.99801E+11	월	1.99801E+11	145	울산	울산	동	남목			입산자실화추정	0.2	25	1173823.085	1728813.85
2.00912E+11	금	2.00912E+11	118	울산	울산	동	서부		산121-1	방화추정	0.24	790	1174586.412	1728567.148
1.99812E+11	목	1.99901E+11	1750	울산	울산	동	동부		산197-1	입산자실화추정	1.5	1000	1175375.761	1728628.466
2.00703E+11	월	2.00703E+11	105	울산	울산	북	산하		산102-2	용접부주의실화	2.5	8858	1175165.16	1738713.325
2.00902E+11	일	2.00902E+11	50	울산	울산	북	무룡		산83	밭두렁소각	0.15	500	1174213.111	1737097.07
2.00804E+11	수	2.00804E+11	23	울산	울산	북	신현		산142	입산자실화	0.1	292	1174383.461	1733908.178
2.00705E+11	월	2.00705E+11	235	울산	울산	북	천곡		산139	입산자실화	3	8615	1165735.297	1740205.556
2.00705E+11	수	2.00705E+11	120	울산	울산	북	천곡		산135	입산자실화	1	2871	1165859.927	1740436.651
2.00706E+11	화	2.00706E+11	135	울산	울산	북	대안		산16-1	논밭두렁소각	0.5	1435	1174134.351	1741661.951
2.00504E+11	토	2.00504E+11	23	울산	울산	북	신현		산142	입산자실화	0.1	292	1174383.461	1733908.178
