OCCRR_DTM	OCUR_DYWK	EXTING_DTM	RQRMN_TM	ARA_NM	CTPRV_NM	SGNG_NM	EMNDN_NM	OCCCRR_RI	ARA_LTNMB	CUSE_NM	DMG_AREA	DMG_MONEY	TM_X	TM_Y
2.01303E+11	수	2.01303E+11	56	서울	서울	강북구	수유동		산127-1	노숙자실화 추정			955671.2287	1959633.576
2.0131E+11	일	2.0131E+11	50	서울	서울	도봉구	도봉동		산29-89	미상			957407.8445	1964749.189
2.01303E+11	일	2.01303E+11	29	서울	서울	서초구	내곡동		산12-415	밭두렁소각			961893.6817	1939154.26
2.01304E+11	화	2.01304E+11	153	서울	서울	송파구	마천동		54-20	방화 추정			968855.6007	1944884.956
2.01011E+11	화	2.01011E+11	22	서울	서울	종로	평창		산6-386	입산자실화	0.01	940	953283.2078	1957577.424
2.00103E+11	목	2.00103E+11	18	서울	서울	종로	명륜		산2-8	담뱃불실화추정	0.07	0	955261.1546	1954640.178
2.00803E+11	토	2.00803E+11	5	서울	서울	종로	삼청		산2-1	입산자실화	0.01	0	954275.8447	1954876.712
2.00003E+11	토	2.00003E+11	22	북부	서울	종로	부암		산11	어린이불장난	0.01	0	952908.8763	1955865.059
2.00104E+11	토	2.00104E+11	9	서울	서울	종로	부암		산26	어린이불장난추정	0.01	0	953007.5047	1955702.079
1.99404E+11	일	1.99404E+11	100	서울	서울	종로	구기		산3-23	입산자실화추정	0.04	0	951717.7185	1956506.812
1.99602E+11	일	1.99602E+11	110	서울	서울	종로	구기		산3-1	입산자실화	0.5	60	952539.1731	1958481.596
2.00002E+11	목	2.00002E+11	30	북부	서울	종로	구기		산3-1	입산자실화추정	0.04	0	952539.1731	1958481.596
2.00003E+11	금	2.00003E+11	430	북부	서울	종로	구기		산3-20	입산자실화추정	0.09	0	952384.6987	1956857.984
2.00611E+11	토	2.00611E+11	140	북부	서울	종로	구기		산3-1	입산자실화	0.07	0	952539.1731	1958481.596
2.00904E+11	금	2.00904E+11	15	서울	서울	종로	구기		산3-20	생활쓰레기소각	0.02	0	952384.6987	1956857.984
2.00203E+11	토	2.00203E+11	24	서울	서울	종로	평창		440-15	입산자실화추정	0.02	0	953928.6943	1957491.202
1.98905E+11	목	1.98905E+11	120	서울	서울	종로	평창		산6	등산객실화추정	0.2	0	953605.3034	1958272.747
1.99903E+11	수	1.99903E+11	10	북부	서울	용산	이태원		산1-5	담뱃불실화추정	0.05	50	955204.7777	1949660.106
2.00603E+11	목	2.00603E+11	15	서울	서울	용산	이태원		산1-174	입산자실화	0.02	0	954926.8894	1949460.364
2.00501E+11	토	2.00501E+11	25	북부	서울	용산	용산2가		산1-3	입산자실화추정	0.01	0	954860.0267	1950114.71
2.00603E+11	일	2.00603E+11	25	북부	서울	용산	후암		산1-1	입산자실화	0.01	0	954577.6952	1950043.212
1.98203E+11	일	1.98203E+11	33	서울	서울	용산	용산2가		산1-1	입산자실화	0.2	0	955075.3783	1950233.733
2.01206E+11	일	2.01206E+11	235		서울	광진	중곡동		03월 03일	원인미상	0.3	0	965760.9851	1950901.656
2.01204E+11	월	2.01204E+11	38	서울	서울	광진	구의동		산3-16	등산객실화	0.1	3990	965757.6535	1950906.572
2.01204E+11	월	2.01204E+11	58	서울	서울	광진	중곡동		산143-126	등산객실화	0.15	3109	964329.2618	1951003.148
2.01206E+11	화	2.01206E+11	101	서울	서울	광진	중곡동		143-134	원인미상	0.03	0	964411.5191	1952383.362
2.00104E+11	목	2.00104E+11	23	서울	서울	광진	구의		산3	담뱃불실화추정	0.03	0	964659.1798	1950882.231
2.00104E+11	금	2.00104E+11	28	서울	서울	광진	구의		산3	어린이불장난추정	0.03	0	964659.1798	1950882.231
1.99701E+11	월	1.99701E+11	128	서울	서울	광진	중곡		산1	입산자실화추정	0.1	0	964672.7284	1952101.052
2.00003E+11	일	2.00003E+11	25	서울	서울	광진	중곡		산1	담뱃불실화	0.03	0	964672.7284	1952101.052
2.00106E+11	수	2.00106E+11	24	서울	서울	광진	중곡		산3-68	담뱃불실화추정	0.02	0	964040.7866	1951985.432
2.00303E+11	일	2.00303E+11	41	서울	서울	광진	중곡		산1	담배불실화	0.03	243	964672.7284	1952101.052
2.00405E+11	월	2.00405E+11	130	서울	서울	광진	중곡			무속행위실화	0.04	0	964057.7537	1951881.808
1.99403E+11	화	1.99403E+11	117	서울	서울	광진	중곡		산4-1	어린이불장난	0.06	100	963887.9624	1952268.398
1.98904E+11	일	1.98904E+11	149	서울	서울	광진	중곡		산3-60	어린이불장난추정	0.13	0	964331.3341	1951551.479
1.98204E+11	목	1.98204E+11	100	서울	서울	광진	중곡		산1	담배불실화	1	0	964672.7284	1952101.052
2.00602E+11	토	2.00602E+11	16	서울	서울	광진	중곡			담뱃불실화추정	0.01	0	963900.3774	1951909.305
2.00611E+11	금	2.00611E+11	30	서울	서울	광진	중곡			어린이불장난	0.03	0	964057.7537	1951881.808
2.00704E+11	목	2.00704E+11	9	서울	서울	광진	중곡		산3-27	무속행위실화추정	0.03	0	963878.987	1951561.455
2.00602E+11	토	2.00602E+11	15	서울	서울	광진	중곡			담뱃불실화추정	0.01	0	964785.596	1950493.069
1.9841E+11	금	1.98411E+11	35	서울	서울	동대문	회기		산4-50	담뱃불실화추정	0.01	0	960164.0348	1955146.73
2.00211E+11	화	2.00211E+11	11	서울	서울	동대문	전농		산32-20	담뱃불실화추정	0.01	0	961524.7157	1953496.4
2.00211E+11	수	2.00211E+11	38	서울	서울	동대문	전농		산32-20	어린이불장난추정	0.06	0	961524.7157	1953496.4
2.00211E+11	목	2.00211E+11	8	서울	서울	동대문	전농		산32-20	담뱃불실화추정	0.01	0	961524.7157	1953496.4
