OCCRR_DTM,OCUR_DYWK,EXTING_DTM,RQRMN_TM,ARA_NM,CTPRV_NM,SGNG_NM,EMNDN_NM,OCCCRR_RI,ARA_LTNMB,CUSE_NM,DMG_AREA,DMG_MONEY,TM_X,TM_Y
199103171325,일,199103171505,0140,대구,대구,동,각산,,산64,입산자실화,1.2,40,1109523.7501264,1766794.04880437
199110241910,목,199110242050,0140,대구,대구,동,지묘,,산1,입산자실화,0.15,10,1103141.88353207,1774747.45780265
199112051400,목,199112051630,0230,대구,대구,동,용수,,산15,입산자실화,2.5,70,1106692.81807375,1777844.77860281
199104161305,화,199104161350,0045,대구,대구,동,미대,,산18,입산자실화,0.8,30,1105693.09364026,1774671.94066992
199105141510,화,199105141715,0205,대구,대구,동,평광,,산4,입산자실화,1.2,30,1111204.34459556,1771227.60250935
199211161650,월,199211161800,0110,대구,대구,동,매여,,산1,입산자실화,0.03,20,1112063.0859162,1769879.362295
199302121550,금,199302121702,0112,대구,대구,동,검사,,산8,미상,1.2,30,1105128.75371006,1767583.50781214
199304101150,토,199304101525,0335,대구,대구,동,동내,,산1,입산자실화,1.5,25,1111951.3448149,1768165.90154891
199304191130,월,199304191245,0115,대구,대구,동,미곡,,산44,입산자실화,0.5,10,1106033.52045615,1774255.55905132
199412032150,토,199412040925,1135,대구,대구,동,도학,,산124-1,무속행위,6,2000,1108562.28404955,1778851.40984562
199409011540,목,199409011630,0050,대구,대구,동,덕곡,,산70-1,벌집소각,0.07,100,1101124.2890774,1776692.00158056
199409011543,목,199409011630,0047,대구,대구,동,각산,,산30,입산자실화,0.33,2800,1110006.20739136,1766727.86249607
199409021050,금,199409021540,0450,대구,대구,동,각산,,산28,정신이상자실화,1,0,1110265.64787469,1767165.68971484
199409111830,일,199409120650,1220,대구,대구,동,상매,,산66-1,입산자실화,0.67,60,1109315.44697494,1767732.75043617
199410081755,토,199410090740,1345,대구,대구,동,지묘,,산130-1,입산자실화추정,4,200,1101947.41215939,1773884.79739573
199410081940,토,199410082110,0130,대구,대구,동,신무,,산27-2,담배불실화,0.05,0,1106261.94714834,1777934.88460839
199504021104,일,199504021845,0741,대구,대구,동,능성,,산116,입산자실화추정,22,3500,1110829.3238483,1775509.12976157
199504051300,수,199504051530,0230,대구,대구,동,상매,,산91,성묘객실화,0.8,50,1108919.24493147,1766901.28430379
199504061100,목,199504061210,0110,대구,대구,동,중대,,산1-1,입산자실화추정,0.16,10,1102837.45390922,1779220.38902487
199511081120,수,199511081230,0110,대구,대구,동,도,,산18,입산자실화추정,0.16,20,1105633.3809321,1771668.58947933
199511192030,일,199511192230,0200,대구,대구,동,매여,,산10,입산자실화추정,0.13,15,1110997.06964918,1770785.1359898
199601030937,수,199601031130,0153,대구,대구,동,도,,산78-1,성묘객실화,4.5,675,1105011.57643735,1769518.49436741
199603111925,월,199603120050,0525,대구,대구,동,매여,,산33,입산자실화,0.3,30,1110198.60330478,1769358.19857543
199602131830,화,199602132340,0510,대구,대구,동,중대,,산1-1,논밭두렁소각,0.2,0,1102837.45390922,1779220.38902487
199603021340,토,199603021515,0135,대구,대구,동,봉무,,산139,어린이불장난,3.2,510,1103396.18110574,1769950.68473402
199604091320,화,199604091450,0130,대구,대구,동,진인,,산212-1,기타,1.3,80,1110303.783913,1773934.22333857
199612181630,수,199612181720,0050,대구,대구,동,중대,,산1-1,논밭두렁소각,0.5,50,1102837.45390922,1779220.38902487
199701160053,목,199701160310,0217,대구,대구,동,신무,,산17,입산자실화추정,0.1,70,1105752.6960737,1779373.89371892
199701161920,목,199701162335,0415,대구,대구,동,신무,,산62-2,입산자실화추정,1.5,360,1105492.20746899,1778436.98019824
199701181415,토,199701181600,0145,대구,대구,동,신용,,산31-13,입산자실화추정,0.1,0,1103585.45347847,1777247.43034807
199703271155,목,199703271340,0145,대구,대구,동,내,,산31,논두렁소각,1.5,70,1104442.92759979,1775674.57006228
199703301300,일,199703301535,0235,대구,대구,동,미대,,산40,입산자실화추정,2,0,1105751.96518719,1774196.20366147
199705021520,금,199705021615,0055,대구,대구,동,상매,,산46,입산자실화추정,0.07,0,1109591.70103563,1768898.83762724
200304061604,일,200304061704,0100,대구,대구,동,미대,,산33-1,성묘객실화,0.5,1390,1106137.51367045,1774731.49634677
200104232026,월,200104232300,0234,대구,대구,동,도학,,산35,가옥화재,0.03,0,1108188.06932089,1774768.5306424
200202131505,수,200202131525,0020,대구,대구,동,각산,,산58,입산자실화추정,0.01,50,1109646.5721653,1766148.9494447
200310101625,금,200310101755,0130,대구,대구,동,평광,,산285-10,입산자실화,0.2,470,1108960.30237775,1771212.61546293
200312290420,월,200312290445,0025,대구,대구,동,용수,,산4,입산자실화,0.1,0,1107558.71415406,1779171.80029206
