OCCRR_DTM,OCUR_DYWK,EXTING_DTM,RQRMN_TM,ARA_NM,CTPRV_NM,SGNG_NM,EMNDN_NM,OCCCRR_RI,ARA_LTNMB,CUSE_NM,DMG_AREA,DMG_MONEY,TM_X,TM_Y
199604021510,화,199604021645,0135,인천,인천,남동,장수,,산52-2,기타,2.8,60,935733.303088841,1940614.70575559
199702201240,목,199702201350,0110,인천,인천,남동,간석,,산32-11,어린이불장난,0.5,150,930710.749280109,1940933.66287349
199702211655,금,199702211735,0040,인천,인천,남동,만수,,산71-5,입산자실화추정,0.23,700,932873.554595778,1939809.62038884
199703291130,토,199703291150,0020,인천,인천,남동,장수,,산141-1,쓰레기소각,0.17,100,933324.812210575,1939854.03361012
200104260343,목,200104260414,0031,인천,인천,남동,구월,,산2,담뱃불실화추정,0.1,270,931644.155469638,1938940.73808312
200204252257,목,200204260030,0133,인천,인천,남동,간석,,산20-1,입산자실화추정,0.2,548,930509.128910684,1941739.22615909
200103271243,화,200103271405,0122,인천,인천,남동,논현,,산5-1,농산폐기물소각,0.5,1349,932397.374188207,1935295.54239935
200303201130,목,200303201150,0020,인천,인천,남동,도림,,산35-5,입산자실화추정,0.1,100,931556.167777721,1936002.46111874
200111171320,토,200111171340,0020,인천,인천,남동,만수,,산107,입산자실화추정,0.01,0,932858.774232592,1937818.6187896
200003011810,수,200003011900,0050,인천,인천,남동,만수,,산1-2,입산자실화추정,0.12,536,932344.757258175,1941289.78889484
200103220040,목,200103220058,0018,인천,인천,남동,간석,,산71-1,담뱃불실화추정,0.01,0,929402.279056639,1939940.56822619
200005041441,목,200005041612,0131,인천,인천,남동,만수,,산2-2,화덕불인화,0.26,640,931735.149798347,1941455.2358194
200103241235,토,200103241340,0105,인천,인천,남동,서창,,산42-6,밭두렁소각,0.6,1618,933793.183901994,1938721.69166585
199903062256,토,199903062330,0034,인천,인천,남동,도림,,산60-6,입산자실화추정,0.1,0,931444.315135867,1934961.97552315
200004051340,수,200004051520,0140,인천,인천,남동,장수,,산174-2,담뱃불실화추정,1.3,356,933432.369455423,1940881.49269598
200002271645,일,200002271717,0032,인천,인천,남동,장수,,산139-2,담뱃불실화추정,0.1,460,933364.476436968,1939753.1910626
199105211410,화,199105211540,0130,인천,인천,부평,청천,,산40-1,입산자실화,0.2,20,928825.126849793,1947082.57624643
199105201340,월,199105201440,0100,인천,인천,부평,청천,,산4-6,입산자실화,0.5,35,928995.199860234,1946944.07404553
199303290040,월,199303290200,0120,인천,인천,부평,십정,,산8-1,담배불실화,0.3,300,929143.58889239,1943062.90917968
199403151740,화,199403151830,0050,인천,인천,부평,산곡,,산130-2,어린이불장난,0.1,200,929159.330826881,1945858.84768206
199503191310,일,199503191430,0120,인천,인천,부평,십정,,산40-2,공장화재,0.5,200,929849.874720615,1942323.72257137
199504201035,목,199504201110,0035,인천,인천,부평,산곡,,산133-1,담배불실화추정,0.3,150,928827.60118211,1945953.65453481
199603031615,일,199603031640,0025,인천,인천,부평,산곡,,산146-2,기타,1.2,300,929003.215334101,1946182.50784706
199605261430,일,199605261640,0210,인천,인천,부평,산곡,,산120-4,기타,1.5,135,929081.043074294,1945699.91773737
199703241340,월,199703241445,0105,인천,인천,부평,산곡,,산47-2,입산자실화추정,0.66,200,929375.890614759,1943802.9864618
200104231340,월,200104231540,0200,인천,인천,부평,부평,,산52-1,입산자실화추정,0.16,205,931342.459560506,1942520.09330184
200204281224,일,200204281245,0021,인천,인천,부평,구산,,산6,입산자실화추정,0.1,274,934552.09763686,1941977.70517275
200106171147,일,200106171340,0153,인천,인천,부평,청천,,산60-1,입산자실화추정,0.16,150,928381.06919579,1946162.38890336
200202021834,토,200202021930,0056,인천,인천,부평,산곡,,산53-17,담배불실화추정,0.1,300,929124.971768987,1943698.26857533
200103131745,화,200103131808,0023,인천,인천,부평,구산,,산67-2,입산자실화추정,0.01,0,934112.848169906,1941996.4968913
200004051329,수,200004051650,0321,인천,인천,부평,십정,,산41-8,입산자실화추정,0.83,205,929917.718639606,1942286.92947343
199103261410,화,199103261840,0430,인천,인천,계양,효성,,산96,입산자실화,5,1000,929467.881540851,1948007.9392934
199404161250,토,199404161340,0050,인천,인천,계양,방축,,산55-4,입산자실화,0.05,100,932183.831618106,1950693.93060937
199403011600,화,199403011640,0040,인천,인천,계양,효성,,산16-2,어린이불장난,0.3,500,930397.675989033,1948534.18967318
199504101350,월,199504101440,0050,인천,인천,계양,오류,,산31-1,논두렁소각,0.3,5030,931860.321175857,1954106.16997992
199602161430,금,199602161530,0100,인천,인천,계양,목상,,산41,입산자실화,0.5,50,929953.799699504,1952139.50408327
199706121340,목,199706121510,0130,인천,인천,계양,계산,,산51-1,입산자실화추정,0.03,0,930724.794996695,1950155.08944485
199803021440,월,199803021506,0026,인천,인천,계양,계산,,산52-2,어린이불장난,0.2,60,931497.128830545,1950371.72264155
199803041525,수,199803041615,0050,인천,인천,계양,효성,,산89,어린이불장난,0.3,100,929484.7164045,1949102.47697654
200104241725,화,200104241800,0035,인천,인천,계양,임학,,산3-5,어린이불장난추정,0.06,0,932415.833859117,1950327.49541984
200311171538,월,200311171730,0152,인천,인천,계양,계산,,산52,입산자실화,0.17,0,930594.279944266,1950405.30514452
200202241351,일,200202241415,0024,인천,인천,계양,목상,,산14-1,밭두렁소각,0.06,0,930357.015714177,1952630.34988884
200105040419,금,200105040430,0011,인천,인천,계양,이화,,산37-1,입산자실화추정,0.02,0,931929.665082236,1954986.17612529
200207012034,월,200207012130,0056,인천,인천,계양,목상,,산35,입산자실화추정,0.03,0,930234.496499263,1951916.96240517
200203131340,수,200203131400,0020,인천,인천,계양,이화,,278,논밭두렁소각,0.08,164,932467.642615472,1954724.68303135
200203171840,일,200203171920,0040,인천,인천,계양,박촌,,산2,담배불실화추정,0.2,30,933305.704297852,1951656.35337336
200110251235,목,200110251305,0030,인천,인천,계양,효성,,산22,입산자실화추정,0.04,0,930329.37282554,1949130.35971328
200104121634,목,200104121654,0020,인천,인천,계양,박촌,,산23,담뱃불실화추정,0.06,0,932890.965850224,1951131.47050668
200304021350,수,200304021520,0130,인천,인천,계양,동양,,산1-1,밭두렁소각,0.5,1000,934152.827668589,1951966.11313365
200004112100,화,200004112237,0137,인천,인천,계양,효성,,산74-1,입산자실화추정,0.7,1730,929186.551955937,1948351.22912156
200003101632,금,200003101725,0053,인천,인천,계양,효성,,산83,입산자실화추정,0.16,410,929347.139431089,1948716.54035071
201303291242,금,201303291500,0218,인천,인천,서구,금곡동,,산211-5,농산폐기물소각,,,925380.60728699,1956988.4388375
201303311220,일,201303311300,0040,인천,인천,서구,경서동,,산184,담뱃불실화,,,924935.701640265,1950820.72818822
199204271520,월,199204271635,0115,인천,인천,서,공촌,,산157-1,입산자실화,0.3,500,928818.640365941,1949703.12825677
199304081536,목,199304081700,0124,인천,인천,서,공촌,,산1-1,미상,0.8,750,930218.495385863,1950393.61947671
199401141630,금,199401141730,0100,인천,인천,서,공촌,,산1-3,입산자실화,0.16,200,930053.419251089,1950523.62638262
199304171005,토,199304171140,0135,인천,인천,서,공촌,,산1-6,담배불실화,0.7,500,929931.239444951,1951070.95779936
199404171250,일,199404171310,0020,인천,인천,서,검암,,산73,쓰레기소각,0.2,100,927561.217446539,1951617.40765673
199407251430,월,199407251640,0210,인천,인천,서,가좌,,산184,고압선스파크,0.23,300,928700.934424586,1943857.78661217
199503051620,일,199503051710,0050,인천,인천,서,공촌,,산82-11,어린이불장난추정,0.4,120,929356.489693754,1950459.53895829
199504031540,월,199504031610,0030,인천,인천,서,불노,,산123-22,담배불실화추정,0.3,20,928356.17697846,1955984.90170409
199504171545,월,199504171625,0040,인천,인천,서,가정,,산21-3,어린이불장난추정,0.67,100,927807.813168513,1947845.63843639
199505061500,토,199505061520,0020,인천,인천,서,가좌,,산11-2,기타,0.03,10,928124.873892614,1944911.23499076
199601042130,목,199601042210,0040,인천,인천,서,석남,,산9,기타,6,120,928162.367669662,1945718.02999054
199603041520,월,199603041620,0100,인천,인천,서,공촌,,산54,논밭두렁소각,0.9,3000,928156.28475271,1951159.58263287
199604111550,목,199604120830,1640,인천,인천,서,가좌,,산198,논밭두렁소각,2.8,56,928491.086572212,1943169.9501528
199604111600,목,199604120705,1505,인천,인천,서,마전,,산146-2,논밭두렁소각,7.5,700,926390.341004421,1955785.976833
199604051710,금,199604051900,0150,인천,인천,서,공촌,,산1-1,성묘객실화,1.8,0,930218.495385863,1950393.61947671
199701281530,화,199701281630,0100,인천,인천,서,가좌,,산5-1,입산자실화추정,0.8,25,927705.353157263,1944680.39010296
199702151900,토,199702152100,0200,인천,인천,서,대곡,,산33,입산자실화추정,1,450,927484.125507858,1958470.10308745
199704011100,화,199704011140,0040,인천,인천,서,공촌,,산18-1,입산자실화추정,2,405,928172.719139367,1951562.05461874
199703301330,일,199703301410,0040,인천,인천,서,불노,,산59-1,입산자실화추정,1,800,928849.300743691,1957268.18717533
199803102302,화,199803102345,0043,인천,인천,서,불노,,산121-2,담뱃불실화,0.4,1200,928475.940989971,1955798.81556323
200304061505,일,200304061540,0035,인천,인천,서,당하,,산6-1,입산자실화추정,0.33,900,930461.671240897,1954597.32517347
200304071544,월,200304071630,0046,인천,인천,서,마전,,산59-1,입산자실화추정,0.1,0,925542.342674374,1957703.04505306
200202191540,화,200202191610,0030,인천,인천,서,검암,,산42,입산자실화추정,0.26,500,928215.531335588,1951972.86643017
200204141215,일,200204141410,0155,인천,인천,서,가정,,산10,입산자실화추정,2.3,6400,927481.535787945,1948456.28135791
200104271223,금,200104271550,0327,인천,인천,서,가좌,,산29,입산자실화추정,2,5074,928365.804836661,1944529.24436543
200203101430,일,200203101510,0040,인천,인천,서,원당,,산113,입산자실화추정,0.1,0,928983.960327956,1956045.72842332
200104041355,수,200104041410,0015,인천,인천,서,원창,,산11-1,입산자실화추정,0.16,50,925783.269976211,1947468.78079922
200104051047,목,200104051105,0018,인천,인천,서,석남,,산49-22,담뱃불실화추정,0.1,6000,927583.395801194,1945458.06665804
200104051310,목,200104051445,0135,인천,인천,서,마전,,산176-1,담뱃불실화추정,0.16,200,927450.025929075,1955504.1946776
200109181530,화,200109181720,0150,인천,인천,서,금곡,,산106-4,입산자실화추정,0.2,0,924145.307006773,1957211.67420935
200303201450,목,200303201530,0040,인천,인천,서,경서,,산110,담뱃불실화추정,0.13,0,925780.469565555,1950823.48516963
200303201748,목,200303201820,0032,인천,인천,서,검암,,산122-3,담뱃불실화추정,0.16,0,925974.711515434,1952186.90240283
200104090400,월,200104090510,0110,인천,인천,서,가좌,,산12-2,정신질환자실화,0.1,0,928179.435630621,1945043.85500003
200104131220,금,200104131300,0040,인천,인천,서,당하,,산6-1,입산자실화추정,0.16,3000,930461.671240897,1954597.32517347
200112050515,수,200112050600,0045,인천,인천,서,마전,,산45-2,입산자실화추정,0.3,808,925376.235313868,1958343.69753402
200304031820,목,200304031840,0020,인천,인천,서,가정,,산21-4,입산자실화추정,0.01,0,927739.558763609,1947751.98643993
200304051230,토,200304051240,0010,인천,인천,서,불노,,산138-1,입산자실화추정,0.01,0,927693.095229093,1956396.4534185
200304051304,토,200304051504,0200,인천,인천,서,가좌,,산193-1,어린이불장난,1,2700,928346.908914578,1943233.84392255
200202071407,목,200202071600,0153,인천,인천,서,석남,,산15,어린이불장난추정,0.5,800,927707.667618037,1945109.81051341
200204051130,금,200204051210,0040,인천,인천,서,경서,,산31-3,입산자실화추정,0.3,0,926419.178235674,1951017.64746045
200204051145,금,200204051300,0115,인천,인천,서,금곡,,산215-3,성묘객실화추정,1,0,925219.037488681,1956942.6586985
200304051650,토,200304051710,0020,인천,인천,서,대곡,,산149,성묘객실화,0.03,0,926419.073298781,1959563.4884933
200004061504,목,200004061715,0211,인천,인천,서,가정,,산20-1,입산자실화추정,1.5,3705,927686.539702885,1948029.0435882
200103201830,화,200103201910,0040,인천,인천,서,가정,,산103-1,입산자실화추정,0.3,801,928199.255202317,1947644.2126425
200003021755,목,200003021840,0045,인천,인천,서,마전,,산3,입산자실화추정,0.8,3680,927348.939214562,1956931.79563807
200003221700,수,200003221810,0110,인천,인천,서,가정,,산21-2,입산자실화추정,1.5,390,927892.929937839,1948097.79719252
199812281630,월,199812281650,0020,인천,인천,서,가정,,산42,입산자실화추정,0.03,3,927002.708294304,1948974.45772769
199902281700,일,199902281820,0120,인천,인천,서,가좌,,산6-1,입산자실화추정,1,8000,927850.576736538,1944730.3877469
199903130520,토,199903130650,0130,인천,인천,서,가좌,,산24-1,입산자실화추정,1.5,800,928321.961949018,1944664.26652811
199903131510,토,199903131540,0030,인천,인천,서,가좌,,산198,입산자실화추정,0.3,200,928491.086572212,1943169.9501528
199203121425,목,199203121635,0210,인천,인천,강화,하점,창후,산80,농산부산물소각,1.2,49,900212.844747493,1974954.93560596
199404071300,목,199404071325,0025,인천,인천,강화,양사,교산,산127,성묘객실화,0.5,610,902741.867190462,1977688.10561215
199502221535,수,199502221615,0040,인천,인천,강화,하점,부근,산152,입산자실화추정,0.3,40,906481.321789463,1972853.81651989
199502181530,토,199502181600,0030,인천,인천,강화,길상,선두,산254,밭두렁소각,0.16,15,910543.6915058,1956968.47455926
199504241615,월,199504241750,0135,인천,인천,강화,양도,길정,산125,사격훈련,0.8,150,907426.496120729,1964901.96578923
199603091430,토,199603091610,0140,인천,인천,강화,삼산,매음,산313-8,기타,2.5,1517,895191.946990498,1966004.90524075
199605241710,금,199605241750,0040,인천,인천,강화,내가,고천,산133-1,입산자실화,3,150,906488.414241313,1971192.31077981
199604101420,수,199604110920,1900,인천,인천,강화,불은,삼성,산144,입산자실화,3.1,2058,905760.251514747,1968308.4152375
199604101530,수,199604101720,0150,인천,인천,강화,내가,오상,산104-1,입산자실화,9,918,903466.299223182,1970775.57383473
199704111320,금,199704111430,0110,인천,인천,강화,내가,고천,산44,입산자실화추정,0.66,30,903879.367556471,1970731.66429844
199703231620,일,199703231900,0240,인천,인천,강화,화도,여차,산140,쓰레기소각,5,150,902240.062179882,1957622.92295328
199803091350,월,199803091440,0050,인천,인천,강화,화도,동막,산115,쓰레기소각,1.5,500,906378.11106614,1955868.38690477
200204051505,금,200204051620,0115,인천,인천,강화,삼산,매음,산169-1,성묘객실화,0.12,275,897913.38348603,1965005.11005395
200104241420,화,200104241445,0025,인천,인천,강화,내가,황청,산46,논두렁소각,0.02,0,900567.79782945,1969237.41924593
200202181615,월,200202181640,0025,인천,인천,강화,강화,월곳,산61,어린이불장난추정,0.05,137,911788.149260944,1974883.60479919
200104271355,금,200104271420,0025,인천,인천,강화,삼산,석모,산1,쓰레기소각,0.08,0,896734.473738571,1968754.14945796
200104280320,토,200104280440,0120,인천,인천,강화,삼산,석모,산244,입산자실화추정,0.1,0,894073.4222242,1967308.46329396
200203081455,금,200203081515,0020,인천,인천,강화,강화,국화,산27-1,담배불실화추정,0.06,180,909631.231340967,1972962.49417204
200105141725,월,200105141735,0010,북부,인천,강화,하점,이강,산173-3,입산자실화추정,0.02,0,901171.707515017,1975655.10343291
200203110115,월,200203110130,0015,인천,인천,강화,강화,남산,산64-1,담배불실화추정,0.02,0,909286.70186849,1971134.38082796
200103282045,수,200103282100,0015,인천,인천,강화,내가,외포,산117,쓰레기소각추정,0.03,0,901309.410071694,1967933.47679393
200104040210,수,200104040235,0025,인천,인천,강화,내가,외포,산117,방화추정,0.01,0,901309.410071694,1967933.47679393
200105312306,목,200105312350,0044,인천,인천,강화,선원,금월,산47,입산자실화추정,0.1,0,911780.640161383,1967445.13465511
200203162145,토,200203162210,0025,인천,인천,강화,양사,인화,산403,담배불실화추정,0.02,0,900656.860882108,1977865.99835373
200302061500,목,200302061530,0030,인천,인천,강화,선원,신정,산58,입산자실화추정,1,2783,911767.646972637,1970156.73261733
200203181345,월,200203181420,0035,인천,인천,강화,양사,교산,산177-4,쓰레기소각,0.1,5500,902965.117906864,1978543.99058524
200104121640,목,200104121650,0010,인천,인천,강화,불은,고능,산15,농산폐기물소각,0.02,0,912793.801970125,1966139.05174262
200104161305,월,200104161315,0010,인천,인천,강화,강화,관청,산22,담뱃불실화추정,0.06,275,911167.953863458,1972526.89659767
200204021315,화,200204021335,0020,인천,인천,강화,교동,동산,산45-1,성묘객실화,0.01,0,889518.158750797,1975118.97749013
200304051410,토,200304051810,0400,인천,인천,강화,하점,삼거,산10,성묘객실화,5,13914,905660.997095149,1974103.93297649
200103211600,수,200103211620,0020,인천,인천,강화,불은,두운,산209,농산폐기물소각,0.2,539,909853.307486643,1964844.08134034
200003061617,월,200003061640,0023,인천,인천,강화,양도,인산,산163,입산자실화추정,0.3,0,903335.345859662,1967440.56509989
200003071400,화,200003071640,0240,인천,인천,강화,삼산,서검,산26,입산자실화추정,1,2463,889027.445447659,1969489.00933434
199803231515,월,199803231555,0040,인천,인천,강화,화도,장화,산210,입산자실화추정,0.5,300,901207.839717744,1959778.34015513
199812042330,금,199812050220,0250,인천,인천,강화,삼산,매음,산277,조명탄사격,1.1,500,896327.224186342,1965822.59471845
200003311525,금,200003311615,0050,인천,인천,강화,강화,월곳,산72-1,쓰레기소각,3,21163,911595.025618357,1974531.02612316
199902271355,토,199902271410,0015,인천,인천,강화,화도,사기,산139,입산자실화추정,0.02,0,907211.027622697,1956627.64365487
200004051339,수,200004051430,0051,인천,인천,강화,불은,고능,산55-2,담뱃불실화추정,0.5,2600,912176.787005756,1966091.43220032
199610141940,월,199610142220,0240,인천,인천,옹진,북도,장봉,산13,입산자실화,0.8,200,900951.097026376,1948745.13221405
199703301420,일,199703301730,0310,인천,인천,옹진,덕적,소야,산72,입산자실화추정,5,3500,881478.290135669,1914006.78570485
199803061430,금,199803061540,0110,북부,인천,옹진,백령,진촌,산142-2,입산자실화,2,0,755334.676749662,2001101.85664421
200104252034,수,200104260130,0456,인천,인천,옹진,자월,승봉,산6,입산자실화추정,5,11000,895259.876975479,1907833.75519952
200210041259,금,200210041710,0411,인천,인천,옹진,자월,승봉,산240,군사훈련중발화,0.3,822,873283.952620107,1900777.19373877
200203251200,월,200203251420,0220,인천,인천,옹진,자월,자월,산232,논밭두렁소각,0.7,1919,893877.725227566,1918280.18137421
200802221332,금,200802221410,0038,인천,인천,중,무의,,산78,쓰레기소각추정,0.08,0,904474.979597281,1934015.08711132
200904171417,금,200904171439,0022,인천,인천,중,운북,,산169-24,입산자실화추정,0.05,0,915036.101325613,1945854.91094909
200904181500,토,200904181550,0050,인천,인천,중,무의,,산164-1,미상,0.04,0,904725.201602249,1932855.11053571
200701241230,수,200701241300,0030,인천,인천,중,운북,,산151-11,농산부산물소각,0.15,0,913764.174894041,1946664.81307037
200802121220,화,200802121300,0040,인천,인천,중,중산,,산164-1,담뱃불실화추정,0.4,0,916193.129980347,1945221.42449035
200403281010,일,200403281035,0025,인천,인천,중,운북,,산241-1,쓰레기소각,0.02,0,913033.489253961,1946359.65205798
200402161350,월,200402161514,0124,인천,인천,중,덕교,,산3-1,담뱃불실화,0.1,0,904226.489640853,1938653.26163895
201011111715,목,201011111730,0015,인천,인천,중,운북,,933-41,낙뢰,0.01,252,911866.401820962,1947301.6257196
200903112330,수,200903120230,0300,인천,인천,남,관교,,산85,방화,0.3,0,928664.191066642,1938047.92006647
200803031612,월,200803031632,0020,인천,인천,연수,청학,,산18-1,담뱃불실화추정,0.05,0,926343.078648329,1937095.90573797
200703151805,목,200703151820,0015,인천,인천,연수,옥련,,산85-5,담뱃불실화추정,0.01,0,925353.918714238,1935870.62825748
200703171359,토,200703171450,0051,인천,인천,연수,동춘,,산52-1,입산자실화,0.1,400,925598.205730275,1934396.53443833
200702080430,목,200702080553,0123,인천,인천,연수,옥련,,산57-2,담뱃불실화,0.11,0,925639.713917156,1936931.8508999
200702111437,일,200702111518,0041,인천,인천,연수,선학,,산47-2,입산자실화,0.04,0,928678.824368205,1937063.3417041
200702221538,목,200702221700,0122,인천,인천,연수,옥련,,산85-1,입산자실화,0.1,0,925382.642931288,1935967.64497802
200601061226,금,200601061245,0019,인천,인천,연수,선학,,산71-1,입산자실화,0.1,0,928336.9097821,1936779.09933285
200603171445,금,200603171502,0017,인천,인천,연수,청학,,산5-2,담뱃불실화추정,0.15,424,926800.926197056,1937020.84112262
200603191238,일,200603191248,0010,인천,인천,연수,청학,,산60,담뱃불실화,0.3,0,926312.153702155,1935541.58851859
200803151358,토,200803151417,0019,인천,인천,남동,도림,,산92-1,어린이불장난,0.1,292,930561.614271408,1935453.37886747
200703201715,화,200703201820,0105,인천,인천,남동,간석,,산37-658,입산자실화,0.3,0,931068.396525621,1940934.41538587
200902101723,화,200902101750,0027,인천,인천,남동,도림,,산37-1,어린이불장난,0.1,0,931712.326231159,1936233.15724712
200701151340,월,200701151405,0025,인천,인천,남동,수산,,산48-1,담뱃불실화추정,0.01,0,931860.159117581,1937046.91361973
200702151500,목,200702151515,0015,인천,인천,남동,장수,,산200,담뱃불실화추정,0.03,0,934300.079736155,1940690.65849118
200702181622,일,200702181645,0023,인천,인천,남동,만수,,산21-3,어린이불장난,0.01,0,932873.35350491,1941204.15550877
200802151635,금,200802151712,0037,인천,인천,남동,만수,,산71-5,담뱃불실화,0.1,0,932873.554595778,1939809.62038884
200501271514,목,200501271525,0011,인천,인천,남동,만수,,산71-5,입산자실화추정,0.02,0,932873.554595778,1939809.62038884
200502101725,목,200502101740,0015,인천,인천,남동,구월,,산5-7,담뱃불실화추정,0.04,170,931553.227476935,1938837.40442044
200404041730,일,200404041800,0030,인천,인천,남동,만수,,산71-5,입산자실화추정,0.02,44,932873.554595778,1939809.62038884
200404071652,수,200404071720,0028,인천,인천,남동,간석,,산19-3,농산부산물소각,0.02,44,930398.281434946,1942017.95971814
200605031220,수,200605031317,0057,인천,인천,남동,도림,,산92-10,담뱃불실화추정,0.15,445,930537.711201352,1935220.15766134
200503191430,토,200503191625,0155,인천,인천,남동,간석,,산37-16,입산자실화추정,0.4,105,931048.745288244,1940887.55943789
200503271305,일,200503271333,0028,인천,인천,남동,장수,,산204-7,밭두렁소각,0.03,0,934169.132864736,1940753.52055984
200601091305,월,200601091400,0055,인천,인천,남동,운연,,산465-4,방화추정,0.4,0,935103.621590979,1938289.59558425
200601251600,수,200601251620,0020,인천,인천,남동,장수,,산79,담뱃불실화추정,0.2,416,934677.695842417,1940009.83808095
200601271630,금,200601271650,0020,인천,인천,남동,장수,,산83,담뱃불실화추정,0.01,0,934677.695842417,1940009.83808095
