OCCRR_DTM	OCUR_DYWK	EXTING_DTM	RQRMN_TM	ARA_NM	CTPRV_NM	SGNG_NM	EMNDN_NM	OCCCRR_RI	ARA_LTNMB	CUSE_NM	DMG_AREA	DMG_MONEY	TM_X	TM_Y
2.01206E+11	목	2.01206E+11	400	중부	세종	세종	조치원읍	신안리	산2-1	원인미상	0.1	1000	980047.8391	1846402.743
1.99702E+11	수	1.99702E+11	140	충남	충남	연기	전의	유천	산676-6	논두렁소각	0.5	150	970944.2029	1853208.909
2.00905E+11	목	2.00905E+11	20	충남	충남	공주	장기	금암	산31-1	입산자실화추정	0.01	0	974585.1357	1827151.239
2.02003E+11				세종	세종특별자치시		금남면	달전리	Mar-68				986871.6667	1828984.33
2.02003E+11				세종	세종특별자치시		금남면	발산리	285-4				980585.1603	1828820.523
2.02003E+11				세종	세종특별자치시		조치원읍	신안리	254-7				980620.7266	1848336.212
2.02004E+11				세종	세종특별자치시		연서면	와촌리	1251-1				974568.1644	1839516.121
2.02006E+11				세종	세종특별자치시		금남면	달전리	258				986417.1194	1829229.591
2.02011E+11				세종	세종특별자치시		장군면	하봉리	01월 23일				972866.501	1832892.869
2.02102E+11				세종	세종특별자치시		연기면	세종리	산432				979322.8622	1835097.067
2.02102E+11				세종	세종특별자치시		조치원읍	서창리	140-13				981050.8309	1845374.879
2.02102E+11				세종	세종특별자치시		조치원읍	봉산리	산20-11				979884.2064	1845161.778
2.02102E+11				세종	세종특별자치시		금남면	용포리	319-1				980246.4782	1829608.092
2.02102E+11				세종	세종특별자치시		금남면	발산리	372-2				979910.7671	1829034.834
2.02102E+11				세종	세종특별자치시		금남면	발산리	372-2				979910.7671	1829034.834
2.02102E+11				세종	세종특별자치시		금남면	발산리	379-2				980039.5079	1828910.079
2.02103E+11				세종	세종특별자치시		금남면	용포리	123-2				980281.6708	1829638.96
2.02001E+11				세종	세종특별자치시		금남면	국곡리	150-3				979309.5051	1825487.919
2.02001E+11				세종	세종특별자치시		연기면	눌왕리	710				978306.9299	1838594.039
2.02002E+11				세종	세종특별자치시		금남면	성덕리	351-1				979000.2281	1829075.13
2.02002E+11				세종	세종특별자치시		금남면	부용리	85				987249.3586	1834733.086
2.02002E+11				세종	세종특별자치시		전동면	미곡리	401				975286.0027	1852598.365
2.02002E+11				세종	세종특별자치시		연서면	와촌리	615-2				978307.0905	1841125.057
2.02002E+11				세종	세종특별자치시		연서면	성제리	586-1				978393.3487	1843487.693
2.02002E+11				세종	세종특별자치시		연서면	국촌리	168				978900.7421	1841486.829
2.02003E+11				세종	세종특별자치시		금남면	달전리	Mar-68				986871.6667	1828984.33
2.02003E+11				세종	세종특별자치시		부강면	부강리	1146-1				988602.9101	1836675.281
2.02003E+11				세종	세종특별자치시		장군면	하봉리	산4-3				972954.8299	1833366.855
2.02003E+11				세종	세종특별자치시		장군면	봉안리	150-1				975707.3972	1832330.96
2.02003E+11				세종	세종특별자치시		연기면	세종리	26-118				984709.3237	1834725.282
2.02003E+11				세종	세종특별자치시		조치원읍	신안리	254-7				980620.7266	1848336.212
2.02003E+11				세종	세종특별자치시		전동면	보덕리	141-5				979427.0565	1848694.291
2.02003E+11				세종	세종특별자치시		장군면	송학리	337-2				971614.8442	1838275.947
2.02003E+11				세종	세종특별자치시		연동면	송용리	108-1				984336.4388	1840299.023
2.02003E+11				세종	세종특별자치시		전의면	양곡리	58				972484.3171	1848615.489
2.02003E+11				세종	세종특별자치시		전동면	청송리	산17-2				978323.0964	1852073.733
2.02003E+11				세종	세종특별자치시		전의면	양곡리	124-3				971854.6257	1848820.691
2.02003E+11				세종	세종특별자치시		장군면	금암리	292-3				975287.5229	1827505.994
2.02003E+11				세종	세종특별자치시		부강면	문곡리	산167				989155.8174	1836507.475
2.02004E+11				세종	세종특별자치시		전의면	동교리	224-12				973645.9158	1853995.382
2.02004E+11				세종	세종특별자치시		장군면	용암리	614				975190.6935	1839663.827
2.02004E+11				세종	세종특별자치시		금남면	성덕리	311-5				978981.5928	1828951.275
2.02004E+11				세종	세종특별자치시		조치원읍	신흥리	390-21				980816.4218	1843874.933
2.02005E+11				세종	세종특별자치시		금남면	황용리	산68				984565.6238	1832076.074
2.02005E+11				세종	세종특별자치시		연기면	연기리	460				980040.0859	1838945.892
2.02006E+11				세종	세종특별자치시		금남면	감성리	174-1				981535.2635	1826958.806
2.02006E+11				세종	세종특별자치시		가람동		산8				977043.9607	1830997.537
2.02006E+11				세종	세종특별자치시		금남면	달전리	258				986417.1194	1829229.59
2.02006E+11				세종	세종특별자치시		고운동		산117				975748.6977	1836050.315
2.02006E+11				세종	세종특별자치시		금남면	집현리	산35				985269.4874	1833258.952
2.02007E+11				세종	세종특별자치시		장군면	금암리	296				975332.3743	1827287.845
2.02007E+11				세종	세종특별자치시		전동면	석곡리	347-2				976982.478	1851663.88
2.02008E+11				세종	세종특별자치시		장군면	대교리	630				975275.3656	1835758.887
2.0201E+11				세종	세종특별자치시		조치원읍	신안리	Nov-45				981427.4775	1846428.755
2.0201E+11				세종	세종특별자치시		금남면	남곡리	358-4				983312.8587	1830292.278
2.0201E+11				세종	세종특별자치시		전의면	양곡리	412				970696.6122	1848925.684
2.0201E+11				세종	세종특별자치시		금남면	장재리	산22-1				983276.2719	1830947.211
2.02012E+11				세종	세종특별자치시		전동면	송곡리	산9-26				979128.9894	1847507.304
2.02012E+11				세종	세종특별자치시		금남면	도남리	193-1				976145.0409	1827669.484
2.02012E+11				세종	세종특별자치시		장군면	송학리	568				972360.3369	1839194.722
2.02012E+11				세종	세종특별자치시		소정면	소정리	483-1				968749.0182	1858450.242
2.02102E+11				세종	세종특별자치시		금남면	두만리	580				981556.1855	1825595.231
2.02102E+11				세종	세종특별자치시		전동면	노장리	226-2				980226.4755	1853055.428
2.02102E+11				세종	세종특별자치시		어진동		669				978758.7968	1833212.777
2.02102E+11				세종	세종특별자치시		장군면	하봉리	1				973430.7548	1833387.376
2.02103E+11				세종	세종특별자치시		보람동		730				980440.7953	1831026.896
2.02103E+11				세종	세종특별자치시		장군면	대교리	323-4				973829.8726	1835942.326
2.02104E+11				충남	충청남도	공주시	정안면	사현리	515-1				969751.407	1849009.577
2.02104E+11				세종	세종특별자치시		금남면	성덕리	473				978627.7146	1829141.037
2.02105E+11				세종	세종특별자치시		전의면	신정리	639				974943.1269	1855473.05
