OCCRR_DTM,OCUR_DYWK,EXTING_DTM,RQRMN_TM,ARA_NM,CTPRV_NM,SGNG_NM,EMNDN_NM,OCCCRR_RI,ARA_LTNMB,CUSE_NM,DMG_AREA,DMG_MONEY,TM_X,TM_Y
199204231120,목,199204231240,0120,경기,경기,의정부,녹양,,산63-4,입산자실화,1.2,90,957303.871296178,1974065.74529721
199404051220,화,199404051325,0105,경기,경기,의정부,가능,,산66-1,열차승객담배불실화,2,120,956367.427919688,1971104.93604753
199404111415,월,199404111500,0045,경기,경기,의정부,자일,,산55-1,입산자실화,0.6,15,965914.543928377,1974852.76861872
199504021130,일,199504021210,0040,경기,경기,의정부,장암,,산81,어린이불장난추정,0.8,50,960634.213984658,1967742.08171275
199505041505,목,199505041550,0045,경기,경기,의정부,신곡,,산39-1,농산부산물소각,0.8,150,962234.521877036,1971201.88459399
200104211625,토,200104211915,0250,경기,경기,의정부,녹양,,산4-1,입산자실화추정,1.2,2923,960060.544396479,1973319.61008678
200104051330,목,200104051445,0115,경기,경기,광명,소하,,산51-1,담뱃불실화,1,2698,944380.736713726,1938538.10039291
199304051450,월,199304051550,0100,경기,경기,평택,진위,봉남,산5,논밭두렁소각,1,250,964204.194819004,1900536.08434443
199403161320,수,199403161400,0040,경기,경기,평택,안중,덕우,산13-1,입산자실화추정,2,400,949603.437198334,1890464.38169151
199405021205,월,199405021340,0135,경기,경기,평택,도일,,산145,논밭두렁소각,1,500,964120.254130498,1896544.2287503
199502231510,목,199502231600,0050,경기,경기,평택,죽백,,산136-1,밭두렁소각,0.4,50,966282.421274508,1889302.11116532
199504171553,월,199504171735,0142,경기,경기,평택,도일,,산18-1,논두렁소각,1.3,3000,966821.121744972,1895255.68909426
199504271220,목,199504271320,0100,경기,경기,평택,지산,,산167,담배불실화추정,0.5,300,961580.301317197,1897720.92226062
199603041240,월,199603041340,0100,경기,경기,평택,팽성,노양,산18-2,입산자실화,0.1,30,954861.795943114,1882142.48207625
200103211810,수,200103211920,0110,경기,경기,평택,안중,용성,산136,논두렁소각,0.7,350,950309.51360551,1890062.60921721
200003271340,월,200003280220,1240,경기,경기,평택,진위,마산,산56-1,쓰레기소각,20,49276,964143.810664781,1898596.6765695
200004051150,수,200004051505,0315,경기,경기,평택,도일,,산176,성묘객실화,3,8453,965642.161269255,1894377.37577513
199203261245,목,199203261500,0215,경기,경기,동두천,동두천,,산48-3,논밭두렁소각,1.5,1000,961338.491585041,1992423.72303842
199304061320,화,199304061510,0150,경기,경기,동두천,안흥,,산21,입산자실화,1.5,100,958802.424158427,1993555.18077308
199404051310,화,199404051430,0120,경기,경기,동두천,송내,,산116,열차승객담배불실화,1.5,35,961543.533925911,1985743.99136258
199502241247,금,199502241320,0033,경기,경기,동두천,하봉암,,산119-2,잡초소각,0.9,0,960672.258460919,1995502.11770884
199504171425,월,199504171530,0105,경기,경기,동두천,탑동,,산1,농산부산물소각,0.7,1105,967956.011191936,1989865.43035028
199704301415,수,199704301540,0125,경기,경기,동두천,동두천,,산2,입산자실화추정,0.9,0,962411.17846568,1993313.22843078
199802251640,수,199802260830,1550,경기,경기,동두천,걸산,,산53,사격훈련,3.6,0,965125.427202969,1993132.66503783
200304041310,금,200304041700,0350,경기,경기,동두천,걸산,,산56,군사격훈련,1,200,965657.446018398,1992371.46400766
